"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0048565","digestive tract development","21/789","137/18986",0.153284671532847,3.68854597429991,6.57623763922392,2.29158799643281e-07,3.88751535109138e-05,3.21166919199306e-05,"NKX2-3/NPY/TMIGD1/FOXF2/TCF21/PYY/FOXF1/PCSK5/PDGFRA/CLMP/SFRP1/KIT/BCL2/SFRP2/SPDEF/LGR4/HOXA5/CDKN1A/HOXA13/CDX1/HOXD13",21
"BP","GO:0006937","regulation of muscle contraction","24/789","174/18986",0.137931034482759,3.31908570429614,6.39908446444021,2.45698010391337e-07,4.02436396330638e-05,3.32472661611217e-05,"P2RX1/CHGA/EDN3/SLC9A1/PDE5A/P2RX4/PDE4D/GSTM2/TRPM4/KIT/SRI/CAV1/DSC2/FKBP1B/ANK2/EDN2/ATP1A2/ADRA2A/CHRNA3/PPP1R12B/PLN/RGS2/CASQ2/CNN1",24
"BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","25/789","188/18986",0.132978723404255,3.19991640374296,6.31209003326928,2.82907407127243e-07,4.47936727951467e-05,3.70062741673811e-05,"SLC9A1/SCN4B/ANK3/GSTM2/VAMP2/NEDD4L/CHP1/SLC6A9/SRI/LRRC26/ATP1B3/CAV1/OSR1/HSPA2/FKBP1B/ANK2/FHL1/AHNAK/ATP1A2/ADRA2A/PLN/AKAP7/CASQ2/MIR192/JPH2",25
"BP","GO:0034764","positive regulation of transmembrane transport","27/789","216/18986",0.125,3.00792141951838,6.17995562491173,3.40307242550773e-07,5.21438516811668e-05,4.30786213999756e-05,"P2RX1/EDN3/CA2/SLC9A1/BDKRB1/PLP1/ANK3/ITLN1/RNASEL/P2RX4/GSTM2/CHP1/SRI/CD19/LRRC26/AKAP5/ATP1B3/CAV1/HSPA2/ANK2/HEPH/FXYD3/MS4A1/AKAP7/KCNMB1/JPH2/MIR210",27
"BP","GO:0071674","mononuclear cell migration","28/789","231/18986",0.121212121212121,2.91677228559358,6.10326014707767,3.92987447265991e-07,5.83340742035455e-05,4.81926711647241e-05,"GPR15/MMP28/ADTRP/BMP5/MADCAM1/CTSG/PTK2B/PADI2/P2RX4/MAPK3/TRPM4/APOD/PDGFD/JAM2/ITGB7/ASB2/LGALS3/MCOLN2/NBL1/TNFRSF11A/CCL23/EDN2/MMP2/CCL5/GREM1/S100A14/DUSP1/CXCL13",28
"BP","GO:0051928","positive regulation of calcium ion transport","19/789","120/18986",0.158333333333333,3.81003379805661,6.42992868647004,5.12536375238876e-07,7.37741752237776e-05,6.09485042070344e-05,"P2RX1/GCG/SLC9A1/BDKRB1/PLP1/P2RX4/GSTM2/SRI/CD19/AKAP5/CAV1/LGALS3/HSPA2/ANK2/MS4A1/CCL5/ATP2C2/MYLK/JPH2",19
"BP","GO:0007586","digestion","21/789","144/18986",0.145833333333333,3.50924165610477,6.2936724964064,5.38824997464715e-07,7.52770217046293e-05,6.21900802027386e-05,"NKX2-3/SST/LIMA1/SLC22A5/NEGR1/MUC2/FABP2/SI/HTR4/MUC4/GCNT3/UCN3/CAPN9/MOGAT2/VDR/HEPH/ADRA2A/PLS1/MUC13/PBLD/FABP1",21
"BP","GO:0030509","BMP signaling pathway","23/789","172/18986",0.133720930232558,3.21777640227547,6.08394552212109,7.61151345489843e-07,0.000101795386457904,8.40982162249456e-05,"ACVRL1/CHRDL1/PDCD4/BMP5/NEO1/RGMA/FZD1/TMEM100/SMPD3/MAPK3/BMP2/SFRP1/GREM2/BMP6/SFRP2/SOSTDC1/SMAD9/CAV1/NBL1/ITGA3/GREM1/HOXA13/MIR210",23
"BP","GO:0032409","regulation of transporter activity","27/789","225/18986",0.12,2.88760456273764,5.93086707536384,7.71501876312537e-07,0.000101795386457904,8.40982162249456e-05,"SLC9A1/SCN4B/ANK3/GSTM2/VAMP2/NEDD4L/CHP1/SLC6A9/SRI/LRRC26/BCL2/ATP1B3/CAV1/OSR1/HSPA2/FKBP1B/ANK2/FHL1/AHNAK/ATP1A2/ADRA2A/PLN/SGK2/AKAP7/CASQ2/MIR192/JPH2",27
"BP","GO:0009312","oligosaccharide biosynthetic process","9/789","27/18986",0.333333333333333,8.02112378538234,7.60194465571735,8.43032542866321e-07,0.000108227150773379,8.94118156416969e-05,"B3GALT5/B3GALT1/B3GALT4/B4GALNT2/ST6GALNAC6/ST6GALNAC1/ST3GAL4/FUT2/FUT3",9
"BP","GO:0042445","hormone metabolic process","28/789","241/18986",0.116182572614108,2.7957443899258,5.84190139183153,9.34537040506508e-07,0.000116817130063314,9.65084234628327e-05,"DHRS11/UGT1A8/SCNN1B/BMP5/PCSK5/CMA1/CTSG/SULT1B1/DHRS9/AKR1B10/PDGFRA/BMP2/PAPSS2/MEP1A/GFI1/BMP6/PCSK7/HSD3B2/CLCN2/UGT2A3/CTSK/HSD17B2/PCSK1N/CPE/SULT1A1/RETSAT/AKR1C3/ADH1C",28
"BP","GO:1903169","regulation of calcium ion transmembrane transport","23/789","179/18986",0.128491620111732,3.09194157090157,5.85544907541704,1.54176802053326e-06,0.000187779438398282,0.000155133905008043,"P2RX1/SLC9A1/BDKRB1/PLP1/PTK2B/P2RX4/PDE4D/GSTM2/SRI/CD19/BCL2/AKAP5/CAV1/HSPA2/FKBP1B/ANK2/AHNAK/ATP1A2/ADRA2A/MS4A1/PLN/CASQ2/JPH2",23
"BP","GO:0003018","vascular process in circulatory system","30/789","276/18986",0.108695652173913,2.61558384305946,5.62977519716458,1.58167223362531e-06,0.000187823577743005,0.000155170370709346,"P2RX1/BDKRB2/EDN3/SCNN1B/ATP2A3/SLC4A4/SLC22A5/P2RY1/SLC2A13/ATP8A1/ABCG2/TRPM4/SLC6A9/BMP6/PDE3A/CAV1/EDN2/ATP1A2/TJP3/CLDN5/CEACAM1/ADRA2A/MMP2/F2RL1/ABCB1/SLC28A2/KCNMA1/RGS2/KCNMB1/SOD3",30
"BP","GO:0051899","membrane depolarization","16/789","97/18986",0.164948453608247,3.96921589379745,6.10473849736483,2.31271511621677e-06,0.000267936507366577,0.000221355634229939,"SCN4B/GPD1L/ANK3/P2RX4/BEST2/TRPM4/NEDD4L/BCL2/CLCN2/CAV1/B2M/ANK2/FHL1/ATP1A2/CHRNA3/DCN",16
"BP","GO:0030595","leukocyte chemotaxis","27/789","240/18986",0.1125,2.70712927756654,5.54193758026959,2.71377444799053e-06,0.000306914967332263,0.000253557672734554,"PTN/CHGA/MMP28/EDN3/SCG2/CTSG/PTK2B/CCL11/PADI2/MAPK3/TRPM4/KIT/BSG/LGALS3/CCL15/NBL1/TNFRSF11A/CCL23/EDN2/MMP2/F2RL1/CCL5/CCL13/GREM1/S100A14/DUSP1/CXCL13",27
"BP","GO:0034310","primary alcohol catabolic process","7/789","17/18986",0.411764705882353,9.90844702900171,7.6515276006981,2.81324889897983e-06,0.000310765866747772,0.000256739091686581,"SULT1B1/AKR1B10/SULT1A2/ACSS2/SULT1A4/SULT1A1/AKR1C3",7
"BP","GO:0070085","glycosylation","27/789","242/18986",0.111570247933884,2.68475630833045,5.49234160691155,3.17965873286893e-06,0.000343258613207441,0.000283582960673095,"B3GNT6/CWH43/B3GALT5/B3GALT1/DHDDS/B3GALT4/B3GNT7/GALNT12/B4GALNT2/GCNT3/CHP1/DERL3/ST6GALNAC6/TMEM59/GCNT2/MGAT4A/ST6GALNAC1/GALNT7/B3GNT8/ENTPD5/GALNT8/NANS/ABO/ST3GAL4/GNE/FUT2/FUT3",27
"BP","GO:0035725","sodium ion transmembrane transport","23/789","188/18986",0.122340425531915,2.94392309144352,5.57758356184172,3.60423005108295e-06,0.000363390859869576,0.000300215207887818,"SCNN1B/SLC9A1/SLC6A19/SLC4A4/SCN4B/ANK3/CNNM4/SLC17A4/SLC9A2/TRPM4/NEDD4L/CHP1/SLC6A9/ATP1B3/OSR1/ATP1A2/SCN7A/SLC9A3/SCNN1A/FXYD3/SLC6A8/SLC13A2/MIR192",23
"BP","GO:0051924","regulation of calcium ion transport","28/789","258/18986",0.108527131782946,2.61152867431053,5.426828471855,3.60752360051536e-06,0.000363390859869576,0.000300215207887818,"P2RX1/GCG/SLC9A1/BDKRB1/PLP1/PTK2B/P2RX4/PDE4D/GSTM2/SRI/CD19/BCL2/AKAP5/CAV1/LGALS3/HSPA2/FKBP1B/ANK2/AHNAK/ATP1A2/ADRA2A/MS4A1/PLN/CCL5/ATP2C2/CASQ2/MYLK/JPH2",28
"BP","GO:0070588","calcium ion transmembrane transport","34/789","348/18986",0.0977011494252874,2.3510190405431,5.29657764092595,3.66637667074246e-06,0.000363390859869576,0.000300215207887818,"SLC25A23/TRPM6/P2RX1/PLCD1/TRPA1/PLCE1/ATP2A3/SLC9A1/BDKRB1/PLP1/PTK2B/P2RX4/PDE4D/GSTM2/TRPM4/SLC35G1/SRI/CD19/BCL2/AKAP5/CAV1/TMEM37/HSPA2/FKBP1B/MCOLN2/ANK2/AHNAK/ATP1A2/ADRA2A/MS4A1/PLN/ATP2C2/CASQ2/JPH2",34
"BP","GO:0022600","digestive system process","17/789","112/18986",0.151785714285714,3.65247600941517,5.86235893312517,3.67216026815572e-06,0.000363390859869576,0.000300215207887818,"NKX2-3/LIMA1/SLC22A5/NEGR1/MUC2/FABP2/HTR4/MUC4/GCNT3/MOGAT2/VDR/HEPH/ADRA2A/PLS1/MUC13/PBLD/FABP1",17
"BP","GO:0006942","regulation of striated muscle contraction","16/789","101/18986",0.158415841584158,3.81201922473616,5.90016806470284,3.99433278698515e-06,0.000387205729350602,0.000319889852414192,"CHGA/SLC9A1/PDE5A/P2RX4/PDE4D/GSTM2/TRPM4/SRI/CAV1/DSC2/FKBP1B/ANK2/ATP1A2/PLN/RGS2/CASQ2",16
"BP","GO:0050878","regulation of body fluid levels","36/789","381/18986",0.094488188976378,2.27370438010838,5.22950036634307,4.11560615728695e-06,0.000388050235858185,0.000320587541114529,"NKX2-3/FBLN1/VIP/P2RX1/SCUBE1/SCNN1B/ADTRP/CTSG/NEGR1/PLAT/P2RY1/MUC2/HTR4/HSD11B2/PDGFRA/PAPSS2/PRKACB/PAFAH2/DGKA/CAV1/VDR/TPH1/MMRN1/RAB27A/VWF/CYP4F12/CEACAM1/SCNN1A/ADRA2A/XDH/HK2/F3/F2RL1/F13A1/ST3GAL4/TSPAN8",36
"BP","GO:0006816","calcium ion transport","40/789","445/18986",0.0898876404494382,2.16299967246265,5.16936175904796,4.16643411131945e-06,0.000388050235858185,0.000320587541114529,"SLC25A23/TRPM6/P2RX1/PLCD1/TRPA1/GCG/PLCE1/ATP2A3/SLC9A1/BDKRB1/CLCA1/PLP1/PTK2B/P2RX4/PDE4D/GSTM2/TRPM4/SLC35G1/SRI/CD19/BCL2/AKAP5/CAV1/LGALS3/VDR/TMEM37/HSPA2/FKBP1B/MCOLN2/ANK2/AHNAK/ATP1A2/ADRA2A/MS4A1/PLN/CCL5/ATP2C2/CASQ2/MYLK/JPH2",40
"BP","GO:0045926","negative regulation of growth","26/789","232/18986",0.112068965517241,2.69675713474061,5.41452826860619,4.43805840274593e-06,0.000405399565635446,0.000334920682701151,"ACVRL1/SEMA6D/PI16/FRZB/BDKRB1/PLAC8/RGMA/SEMA3G/CITED2/SFRP1/BCL2/SFRP2/SLIT3/NTN1/FHL1/CDKN1A/CRYAB/TRIM40/CDHR2/GREM1/MT1M/RGS2/MT1H/MT1F/MT1E/MT1G",26
"BP","GO:0009101","glycoprotein biosynthetic process","32/789","322/18986",0.0993788819875776,2.39139094222579,5.24346833400696,4.94078635151092e-06,0.000442806323956167,0.00036582426054484,"B3GNT6/CWH43/B3GALT5/ITM2C/B3GALT1/DHDDS/B3GALT4/B3GNT7/ITM2A/GALNT12/B4GALNT2/GCNT3/CHP1/DERL3/ST6GALNAC6/TMEM59/BCL2/GCNT2/MGAT4A/MUSTN1/ST6GALNAC1/GALNT7/B3GNT8/ENTPD5/GALNT8/UGDH/ABO/CANT1/ST3GAL4/FUT2/GAL3ST2/FUT3",32
"BP","GO:0019722","calcium-mediated signaling","26/789","235/18986",0.11063829787234,2.66233044791414,5.3392834690675,5.61630751753248e-06,0.00049402705015332,0.000408140242209768,"P2RX1/PTGDR2/TRPA1/PLCE1/SLC9A1/RCAN2/NEGR1/CCR10/CHP2/TMEM100/P2RX4/GSTM2/PDGFRA/TRPM4/CHP1/AKAP5/MCTP2/FKBP1B/MCOLN2/ANK2/NR5A2/CD22/EDN2/ATP1A2/PLN/CASQ2",26
"BP","GO:0006941","striated muscle contraction","23/789","194/18986",0.118556701030928,2.85287392366691,5.40137260247665,6.13967631328864e-06,0.000530244772511292,0.000438061498486891,"CHGA/SLC9A1/PDE5A/SCN4B/GPD1L/GSN/P2RX4/PDE4D/GSTM2/TRPM4/NEDD4L/SRI/MAP2K6/CAV1/DSC2/FKBP1B/ANK2/ATP1A2/SCN7A/PLN/RGS2/CASQ2/SYNM",23
"BP","GO:0006814","sodium ion transport","27/789","251/18986",0.107569721115538,2.58849014588036,5.27519407338117,6.32656653540952e-06,0.000536628411485629,0.000443335339173058,"SCNN1B/SLC9A1/SLC6A19/SLC4A4/SLC22A5/SCN4B/GPD1L/ANK3/CNNM4/SLC17A4/P2RX4/SLC9A2/TRPM4/NEDD4L/CHP1/SLC6A9/ATP1B3/OSR1/ATP1A2/SCN7A/SLC9A3/SCNN1A/FXYD3/SLC6A8/SLC13A2/MIR192/PRSS8",27
"BP","GO:0006486","protein glycosylation","25/789","223/18986",0.112107623318386,2.69768737176536,5.31010263374178,6.70409516727378e-06,0.000546837543292165,0.000451769609173006,"B3GNT6/CWH43/B3GALT5/B3GALT1/DHDDS/B3GALT4/B3GNT7/GALNT12/B4GALNT2/GCNT3/CHP1/DERL3/ST6GALNAC6/TMEM59/GCNT2/MGAT4A/ST6GALNAC1/GALNT7/B3GNT8/ENTPD5/GALNT8/ABO/ST3GAL4/FUT2/FUT3",25
"BP","GO:0043413","macromolecule glycosylation","25/789","223/18986",0.112107623318386,2.69768737176536,5.31010263374178,6.70409516727378e-06,0.000546837543292165,0.000451769609173006,"B3GNT6/CWH43/B3GALT5/B3GALT1/DHDDS/B3GALT4/B3GNT7/GALNT12/B4GALNT2/GCNT3/CHP1/DERL3/ST6GALNAC6/TMEM59/GCNT2/MGAT4A/ST6GALNAC1/GALNT7/B3GNT8/ENTPD5/GALNT8/ABO/ST3GAL4/FUT2/FUT3",25
"BP","GO:0070482","response to oxygen levels","34/789","358/18986",0.0949720670391061,2.2853481176229,5.11237931929527,6.79229790615531e-06,0.000546837543292165,0.000451769609173006,"LPAR1/ACVRL1/SLC9A1/CLCA1/PLAT/PTK2B/CBFA2T3/CITED2/HSD11B2/BMP2/SFRP1/CYGB/UCN3/BCL2/CAPN2/CAV1/FAS/MB/NDNF/FAM162A/PINK1/MMP2/HK2/CDKN1A/CRYAB/DDR2/NOS2/EGLN3/KCNMA1/KCNMB1/SOD3/FABP1/CD24/MIR210",34
"BP","GO:0090257","regulation of muscle system process","27/789","254/18986",0.106299212598425,2.55791742762193,5.20490879865879,7.88818342526432e-06,0.000624481187833425,0.000515914873848866,"P2RX1/CHGA/EDN3/PI16/SLC9A1/PDE5A/PDE9A/P2RX4/PDE4D/GSTM2/TRPM4/KIT/SRI/CAV1/DSC2/FKBP1B/ANK2/EDN2/ATP1A2/ADRA2A/CHRNA3/PPP1R12B/PLN/FBXO32/RGS2/CASQ2/CNN1",27
"BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","21/789","170/18986",0.123529411764706,2.97253410870051,5.37934297699262,8.1267488191641e-06,0.000632820604770975,0.000522804479686691,"LPAR1/BDKRB2/CCL28/BDKRB1/PTGER4/PTK2B/P2RY1/CCR10/PTGER2/PTGDR/P2RX4/GATA2/TRPM4/BCL2/ADCY5/CAV1/FKBP1B/F2RL1/JPH2/CXCL13/CD24",21
"BP","GO:0001666","response to hypoxia","31/789","317/18986",0.0977917981072555,2.35320035344024,5.05912151217541,9.58188141368091e-06,0.000734095753467489,0.00060647290170123,"ACVRL1/SLC9A1/CLCA1/PLAT/PTK2B/CBFA2T3/CITED2/HSD11B2/BMP2/SFRP1/CYGB/UCN3/BCL2/CAPN2/CAV1/MB/NDNF/FAM162A/PINK1/MMP2/HK2/CRYAB/DDR2/NOS2/EGLN3/KCNMA1/KCNMB1/SOD3/FABP1/CD24/MIR210",31
"BP","GO:0086003","cardiac muscle cell contraction","14/789","85/18986",0.164705882352941,3.96337881160069,5.70161840778911,1.00038360809454e-05,0.000742472209132663,0.000613393107068491,"SLC9A1/SCN4B/GPD1L/GSN/PDE4D/TRPM4/NEDD4L/SRI/CAV1/DSC2/ANK2/ATP1A2/SCN7A/PLN",14
"BP","GO:1904427","positive regulation of calcium ion transmembrane transport","14/789","85/18986",0.164705882352941,3.96337881160069,5.70161840778911,1.00038360809454e-05,0.000742472209132663,0.000613393107068491,"P2RX1/SLC9A1/BDKRB1/PLP1/P2RX4/GSTM2/SRI/CD19/AKAP5/CAV1/HSPA2/ANK2/MS4A1/JPH2",14
"BP","GO:0006939","smooth muscle contraction","16/789","109/18986",0.146788990825688,3.53223799723259,5.52071321159332,1.09341311705544e-05,0.00079903266246359,0.000660120502086264,"P2RX1/BDKRB2/EDN3/SCNN1B/KIT/CAV1/FKBP1B/MYH11/EDN2/ATP1A2/ADRA2A/CHRNA3/KCNMA1/RGS2/CNN1/MYLK",16
"BP","GO:0015698","inorganic anion transport","21/789","174/18986",0.120689655172414,2.90419999125912,5.25428472034488,1.16837722349993e-05,0.00084087754721586,0.00069469063623728,"BEST4/CA7/CLCA4/SLC26A3/CA2/SLC26A2/SLC4A4/CLCA1/ANO7/SLC17A4/ATP8B1/CLIC5/BEST2/ANO5/CLCN2/VDR/CLIC6/FXYD3/FGFR1/TMC4/ABCB1",21
"BP","GO:0048732","gland development","39/789","450/18986",0.0866666666666667,2.08549218419941,4.85253696158383,1.28474084132396e-05,0.000910823730789377,0.00075247664673303,"NKX2-3/TCF21/CDKN2B/PTN/UGT1A8/FOXF1/FRZB/UGT1A10/CCL11/MAPK3/CITED2/GATA2/PDGFRA/ACO2/BMP2/SFRP1/BCL2/CLCN2/SOSTDC1/CAV1/VDR/WLS/NTN1/TPH1/RPS6KA1/HOXA5/CEACAM1/MMP2/INSM1/XDH/FGFR1/HK2/TFCP2L1/HOXD9/ATP2C2/HOXA13/HOXB13/CRIP1/HOXD13",39
"BP","GO:0008217","regulation of blood pressure","22/789","190/18986",0.115789473684211,2.78628510439597,5.15274634392778,1.41775538496928e-05,0.000990343835088832,0.00081817214785843,"NPY/ACVRL1/GNA11/P2RX1/CPA3/CHGA/EDN3/SCNN1B/PCSK5/CMA1/CTSG/BDKRB1/P2RX4/HSD11B2/KLK1/EDN2/ATP1A2/CYP4F12/SCNN1A/F2RL1/NOS2/PTGS1",22
"BP","GO:0060485","mesenchyme development","32/789","341/18986",0.093841642228739,2.25814628562083,4.88169947703476,1.60324187238962e-05,0.00110368099910879,0.000911805598820517,"FOXF2/TCF21/ACVRL1/SEMA6D/EDN3/FOXF1/PDCD4/BMP5/FRZB/SEMA6A/TMEM100/KITLG/SEMA3G/MAPK3/CITED2/BMP2/SFRP1/NCAM1/BCL2/SFRP2/GCNT2/GLIPR2/OSR1/SEMA3B/ELL3/HOXA5/TNXB/RBM24/FGFR1/SEMA4G/ACTG2/GREM1",32
"BP","GO:0030278","regulation of ossification","17/789","125/18986",0.136,3.27261850443599,5.30814884441185,1.64935422685941e-05,0.00111920465394031,0.000924630459809304,"PTN/PTGER4/PTK2B/MAPK3/BMP2/TRPM4/SFRP1/BMP6/BCL2/OSR2/VDR/OSR1/TPH1/TMEM119/GPM6B/DDR2/GREM1",17
"BP","GO:0009100","glycoprotein metabolic process","35/789","392/18986",0.0892857142857143,2.14851529965598,4.7845082735184,1.90024473093472e-05,0.00127129048900562,0.00105027610925495,"B3GNT6/CWH43/B3GALT5/ITM2C/B3GALT1/DHDDS/B3GALT4/B3GNT7/ITM2A/GALNT12/B4GALNT2/GNPTAB/BMP2/GCNT3/CHP1/DERL3/ST6GALNAC6/TMEM59/BCL2/GCNT2/MGAT4A/MUSTN1/ST6GALNAC1/GALNT7/B3GNT8/ENTPD5/NEU4/GALNT8/UGDH/ABO/CANT1/ST3GAL4/FUT2/GAL3ST2/FUT3",35
"BP","GO:0010038","response to metal ion","32/789","345/18986",0.0927536231884058,2.23196487941074,4.8085836601798,2.02491034714138e-05,0.00132554908777809,0.0010951018280857,"CPNE5/SLC25A23/ITPKA/PTK2B/ANK3/CHP2/MUC2/SMPD3/P2RX4/KIT/BSG/BMP6/BCL2/CPNE8/CYBRD1/CAV1/B2M/ATP1A2/SMPD1/FABP4/KCNMA1/MT1M/AKR1C3/SLC13A2/CASQ2/KCNMB1/MT1H/SOD3/CRIP1/MT1F/MT1E/MT1G",32
"BP","GO:0022612","gland morphogenesis","17/789","127/18986",0.133858267716535,3.22108120515354,5.22938807437936,2.03715965069054e-05,0.00132554908777809,0.0010951018280857,"NKX2-3/PTN/CCL11/SFRP1/BCL2/SOSTDC1/CAV1/VDR/NTN1/RPS6KA1/CEACAM1/MMP2/FGFR1/HOXA13/HOXB13/CRIP1/HOXD13",17
"BP","GO:0051216","cartilage development","23/789","209/18986",0.110047846889952,2.64812220665733,4.98876855153702,2.09395113478994e-05,0.00132863844863606,0.00109765410227484,"ACVRL1/WNT2B/BMP3/SLC26A2/BMP5/FRZB/RSPO2/BARX2/SCIN/OGN/SMPD3/MAPK3/BMP2/BMP6/SFRP2/MUSTN1/OSR2/OSR1/HOXA5/CTSK/FGFR1/GREM1/WNT5B",23
"BP","GO:0060047","heart contraction","26/789","253/18986",0.102766798418972,2.47291563343803,4.91109540046561,2.09785018205693e-05,0.00132863844863606,0.00109765410227484,"CHGA/EDN3/ATP2A3/SLC9A1/PDE5A/SCN4B/GPD1L/GSN/P2RX4/PDE4D/GSTM2/TRPM4/NEDD4L/SRI/MAP2K6/CAV1/DES/DSC2/FKBP1B/ANK2/EDN2/ATP1A2/SCN7A/PLN/RGS2/CASQ2",26
"BP","GO:0036293","response to decreased oxygen levels","31/789","331/18986",0.0936555891238671,2.25366922066634,4.79118828808857,2.2516176613793e-05,0.00139410915156163,0.00115174269629291,"ACVRL1/SLC9A1/CLCA1/PLAT/PTK2B/CBFA2T3/CITED2/HSD11B2/BMP2/SFRP1/CYGB/UCN3/BCL2/CAPN2/CAV1/MB/NDNF/FAM162A/PINK1/MMP2/HK2/CRYAB/DDR2/NOS2/EGLN3/KCNMA1/KCNMB1/SOD3/FABP1/CD24/MIR210",31
"BP","GO:0006821","chloride transport","17/789","128/18986",0.1328125,3.19591650823828,5.19059205377157,2.25992430884727e-05,0.00139410915156163,0.00115174269629291,"BEST4/CA7/CLCA4/SLC26A3/CA2/SLC26A2/CLCA1/ANO7/ATP8B1/CLIC5/BEST2/ANO5/CLCN2/CLIC6/FXYD3/TMC4/ABCB1",17
"BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","35/789","397/18986",0.0881612090680101,2.12145591301044,4.70211611657905,2.48082693419145e-05,0.00151075999197556,0.001248113739631,"ACVRL1/CDKN2B/APPL2/CHRDL1/PDCD4/BMP5/ITGA8/LTBP4/NEO1/RGMA/FZD1/TMEM100/SMPD3/MAPK3/CITED2/HPGD/BMP2/GIPC1/SFRP1/GREM2/BMP6/SFRP2/GCNT2/SOSTDC1/SMAD9/CAV1/NBL1/CILP/CLDN5/ITGA3/GREM1/HOXA13/LEFTY1/PBLD/MIR210",35
"BP","GO:0032413","negative regulation of ion transmembrane transporter activity","12/789","70/18986",0.171428571428571,4.12514937533949,5.45442598206996,2.82416273404458e-05,0.00163872898038744,0.00135383526623477,"ANK3/GSTM2/NEDD4L/SLC6A9/SRI/CAV1/OSR1/ATP1A2/ADRA2A/PLN/CASQ2/MIR192",12
"BP","GO:1901019","regulation of calcium ion transmembrane transporter activity","12/789","70/18986",0.171428571428571,4.12514937533949,5.45442598206996,2.82416273404458e-05,0.00163872898038744,0.00135383526623477,"SLC9A1/GSTM2/SRI/HSPA2/FKBP1B/ANK2/AHNAK/ATP1A2/ADRA2A/PLN/CASQ2/JPH2",12
"BP","GO:0010273","detoxification of copper ion","6/789","16/18986",0.375,9.02376425855513,6.68572318489,2.82896371351095e-05,0.00163872898038744,0.00135383526623477,"MUC2/MT1M/MT1H/MT1F/MT1E/MT1G",6
"BP","GO:1990169","stress response to copper ion","6/789","16/18986",0.375,9.02376425855513,6.68572318489,2.82896371351095e-05,0.00163872898038744,0.00135383526623477,"MUC2/MT1M/MT1H/MT1F/MT1E/MT1G",6
"BP","GO:0072677","eosinophil migration","8/789","31/18986",0.258064516129032,6.2099022854573,6.04494613444627,2.89043585834238e-05,0.00165416509965377,0.00136658780975274,"SCG2/PTGER4/CCL11/LGALS3/CCL15/CCL23/CCL5/CCL13",8
"BP","GO:0048762","mesenchymal cell differentiation","27/789","274/18986",0.0985401459854015,2.37120812633566,4.76060841782473,3.10037458729028e-05,0.0017531880106701,0.00144839554654363,"FOXF2/TCF21/SEMA6D/EDN3/PDCD4/BMP5/FRZB/SEMA6A/TMEM100/KITLG/SEMA3G/MAPK3/CITED2/BMP2/SFRP1/NCAM1/BCL2/SFRP2/GCNT2/GLIPR2/OSR1/SEMA3B/ELL3/TNXB/FGFR1/SEMA4G/GREM1",27
"BP","GO:0002028","regulation of sodium ion transport","13/789","82/18986",0.158536585365854,3.81492472719404,5.31913193611453,3.14270371416179e-05,0.00175621678144335,0.00145089776425946,"SLC9A1/SCN4B/GPD1L/ANK3/P2RX4/NEDD4L/CHP1/ATP1B3/OSR1/ATP1A2/FXYD3/MIR192/PRSS8",13
"BP","GO:0043266","regulation of potassium ion transport","15/789","107/18986",0.14018691588785,3.37336981628229,5.12639085424159,3.56819155169798e-05,0.0019485220202846,0.00160977065742294,"EDN3/PTK2B/ANK3/VAMP2/NEDD4L/LRRC26/ATP1B3/CAV1/KCNS3/ANK2/FHL1/ADRA2A/AKAP7/CASQ2/KCNMB1",15
"BP","GO:0030198","extracellular matrix organization","31/789","339/18986",0.0914454277286136,2.20048528625533,4.6440416921559,3.56887191083706e-05,0.0019485220202846,0.00160977065742294,"FOXF2/FBLN1/TPSAB1/MMP28/ADTRP/FOXF1/ITGA8/CMA1/CTSG/LTBP4/SMPD3/ABI3BP/MFAP4/PDGFRA/BMP2/MATN2/SFRP2/DPT/CAV1/CREB3L1/NDNF/MYH11/GPM6B/MMP2/TNXB/CTSK/SPINK5/DDR2/SPINT1/GREM1/COL17A1",31
"BP","GO:0043062","extracellular structure organization","31/789","340/18986",0.0911764705882353,2.19401327070752,4.62593660837115,3.77530489602964e-05,0.002037806620016,0.00168353309239216,"FOXF2/FBLN1/TPSAB1/MMP28/ADTRP/FOXF1/ITGA8/CMA1/CTSG/LTBP4/SMPD3/ABI3BP/MFAP4/PDGFRA/BMP2/MATN2/SFRP2/DPT/CAV1/CREB3L1/NDNF/MYH11/GPM6B/MMP2/TNXB/CTSK/SPINK5/DDR2/SPINT1/GREM1/COL17A1",31
"BP","GO:0003015","heart process","26/789","262/18986",0.099236641221374,2.38796814984665,4.71058380425338,3.83384290377974e-05,0.00203918582713655,0.00168467252378173,"CHGA/EDN3/ATP2A3/SLC9A1/PDE5A/SCN4B/GPD1L/GSN/P2RX4/PDE4D/GSTM2/TRPM4/NEDD4L/SRI/MAP2K6/CAV1/DES/DSC2/FKBP1B/ANK2/EDN2/ATP1A2/SCN7A/PLN/RGS2/CASQ2",26
