"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
"OTOP2",-4.21562724225708,1.96187204660801,-13.3136408915935,9.85291358392557e-19,1.31654631308413e-14,31.5497719086204,"OTOP2","Down"
"BEST4",-4.53373382917708,2.47370009653285,-12.5408098623579,1.15653003869008e-17,7.7267771884884e-14,29.2821123866855,"BEST4","Down"
"CA7",-4.65198810477787,2.6516227597362,-11.4331864574199,4.51024842409163e-16,2.00886464809041e-12,25.8793609559444,"CA7","Down"
"SPIB",-3.26710337566187,2.20740773401355,-10.9844886913435,2.07965228666254e-15,6.94707846359622e-12,24.4503542814371,"SPIB","Down"
"TNFRSF13B",-1.51056009675568,1.07862289407611,-8.57675874671916,1.12555255290876e-11,3.00792664239337e-08,16.3320271361286,"TNFRSF13B","Down"
"ALPI",-2.03034562721068,1.53246376133169,-8.20567186059455,4.44395698593955e-11,9.89669220768738e-08,15.0253456593778,"ALPI","Down"
"GUCA2B",-4.51637496430375,3.55777121437123,-7.94360073968407,1.17816570965644e-10,2.24895003034704e-07,14.0965060966362,"GUCA2B","Down"
"GLP2R",-1.02770150913425,0.811214084034574,-7.81922248632921,1.87369644818468e-10,3.12954149258046e-07,13.6542343701077,"GLP2R","Down"
"ABCG2",-2.08036818672032,1.78131119616455,-7.77458311801386,2.213537362511e-10,3.28636513754133e-07,13.4953050824827,"ABCG2","Down"
"PEX26",-1.47202085525375,4.30869418830301,-7.70178014529519,2.90548396565876e-10,3.88230767491324e-07,13.2359004059699,"PEX26","Down"
"SCARA5",-2.56390014229589,2.18904669911345,-7.63263370770038,3.76265472234838e-10,4.57059930909265e-07,12.9893073713449,"SCARA5","Down"
"CLCA4",-4.8145449420634,3.96000858882198,-7.59678666233283,4.30256763443336e-10,4.79090906094155e-07,12.861391603803,"CLCA4","Down"
"ETV4",2.95081023709386,3.15668493404293,7.46651163062466,7.00637462469864e-10,6.49982101612716e-07,12.396134352005,"ETV4","Up"
"NPY",-1.33114385908493,0.995326414673903,-7.43985488205596,7.74189427463898e-10,6.49982101612716e-07,12.3008677077487,"NPY","Down"
"TMIGD1",-4.20468057258871,3.20540591503127,-7.43292633766998,7.94541788463269e-10,6.49982101612716e-07,12.2761030146493,"TMIGD1","Down"
"GNG7",-1.29354112778503,1.37560101392825,-7.42616003115339,8.14934651403068e-10,6.49982101612716e-07,12.2519169497742,"GNG7","Down"
"SLC17A4",-2.27557173250451,2.23423117523209,-7.42225255482651,8.26949238693023e-10,6.49982101612716e-07,12.2379491738346,"SLC17A4","Down"
"USP2",-1.58940017306883,1.42578975530393,-7.34151015226401,1.11903960871428e-09,8.30700402868898e-07,11.9492406382145,"USP2","Down"
"TMEM72",-1.96046053621716,1.61963014555236,-7.30561826625042,1.28013450958481e-09,9.00271437740646e-07,11.8208569788611,"TMEM72","Down"
"PHLPP2",-1.54282431123376,2.44376823991226,-7.28722888179217,1.37146648938859e-09,9.16276761560518e-07,11.7550695793281,"PHLPP2","Down"
"SULT1A2",-2.29133816504932,2.18053731868137,-7.23296138497681,1.68080550209072e-09,1.06947252947315e-06,11.5608973710598,"SULT1A2","Down"
"WNT2",1.45252404125246,0.830257031853809,7.19124580442112,1.96528724704173e-09,1.15798831463177e-06,11.4116095500039,"WNT2","Up"
"CLDN23",-2.15623195293619,4.17319943450111,-7.17428662361903,2.09428159274831e-09,1.15798831463177e-06,11.3509122516488,"CLDN23","Down"
"GDPD2",-1.63626720755321,1.43924182025893,-7.16685817644261,2.1534189979698e-09,1.15798831463177e-06,11.3243248383217,"GDPD2","Down"
"C15orf38-AP3S2",-1.30053867709314,1.64710003344911,-7.16523398967758,2.16656996451088e-09,1.15798831463177e-06,11.3185115924268,"C15orf38-AP3S2","Down"
"C11orf86",-2.23337573874653,1.78179871352327,-7.13512989869768,2.42539695951634e-09,1.24646746819451e-06,11.2107602310152,"C11orf86","Down"
"WSCD1",-1.55401442076286,1.64290520563884,-7.07966554023662,2.98593950055922e-09,1.37838513210205e-06,11.0122243379851,"WSCD1","Down"
"UBFD1",0.647157365009909,3.3055101110865,7.07886321994643,2.99493363525539e-09,1.37838513210205e-06,11.009352343394,"UBFD1","NS"
"AMPD1",-1.16306237557364,0.771831034438468,-7.07570516064946,3.03059989048102e-09,1.37838513210205e-06,10.9980477090899,"AMPD1","Down"
"TEAD4",1.44477660334851,2.64035722202056,7.054230942191,3.28464793186796e-09,1.37838513210205e-06,10.9211780272123,"TEAD4","Up"
"VSTM2A",-1.45198825948866,0.943653862194381,-7.03897927237599,3.47790891934367e-09,1.37838513210205e-06,10.8665827572537,"VSTM2A","Down"
"CA4",-3.99837308754393,3.97695130118985,-7.03718958337291,3.50131952837957e-09,1.37838513210205e-06,10.8601763563201,"CA4","Down"
"AQP8",-4.84174484902665,4.39397914358962,-7.03273511093303,3.56027394107231e-09,1.37838513210205e-06,10.8442310739636,"AQP8","Down"
"CNNM2",-1.12642117563941,2.70089106793318,-7.03136030967376,3.57866888264114e-09,1.37838513210205e-06,10.8393098263009,"CNNM2","Down"
"SLC25A34",-1.19385515427884,1.09949952622587,-7.02899803715768,3.61049840020744e-09,1.37838513210205e-06,10.8308538289132,"SLC25A34","Down"
"ZNF575",-1.18040816855775,1.63839965645742,-7.01759438137153,3.76817814105886e-09,1.39862212002301e-06,10.7900334598744,"ZNF575","Down"
"ZBTB7B",-0.904157396761318,4.9973008500572,-6.9993829465219,4.03438582180483e-09,1.45695846894476e-06,10.7248449367127,"ZBTB7B","NS"
"STMN2",-2.01929602111421,2.04971175902537,-6.97863715983994,4.3606138719178e-09,1.53332954096225e-06,10.6505864587063,"STMN2","Down"
"LY9",-1.05067095246985,1.06473113209143,-6.95935126834674,4.6874841592597e-09,1.57793109500579e-06,10.5815559701499,"LY9","Down"
"RERGL",-1.22152467242735,0.875861066944008,-6.95730126635635,4.72363746446877e-09,1.57793109500579e-06,10.5742185040757,"RERGL","Down"
"CLDN1",2.75679102883438,3.32937385235598,6.88880316274158,6.10599073830328e-09,1.98995727427338e-06,10.3290702166553,"CLDN1","Up"
"CGREF1",1.6880057897935,2.20011578033408,6.84885293471585,7.09185664673355e-09,2.25622353603937e-06,10.1861196674387,"CGREF1","Up"
"CDC14A",-1.03136451441145,1.85025009362245,-6.84251024790529,7.26238199032058e-09,2.25674298034102e-06,10.163426498961,"CDC14A","Down"
"TRPM6",-2.15663700902235,1.9694463739529,-6.81482469621179,8.05596445291008e-09,2.43462906580738e-06,10.0643802799584,"TRPM6","Down"
"TP53INP2",-1.59919331166732,4.35768120314704,-6.8101178607827,8.19924472094988e-09,2.43462906580738e-06,10.0475428342344,"TP53INP2","Down"
"CALU",1.12511617533436,4.59350445173642,6.80260750021939,8.43315392372502e-09,2.44964788540899e-06,10.0206774542694,"CALU","Up"
"GLTP",-1.09935921855016,4.2892993074327,-6.79229908658443,8.76509326365725e-09,2.49189736572315e-06,9.98380504895724,"GLTP","Down"
"SPINK2",-1.42207180631924,0.973357839616047,-6.77593763747917,9.31892883984618e-09,2.59415681579218e-06,9.92528616548424,"SPINK2","Down"
"MMP1",3.09406722822342,2.07449379272108,6.72453879299883,1.1296372816545e-08,3.04045289156847e-06,9.74149337797314,"MMP1","Up"
"PLCD1",-1.42640569543965,3.09562407484949,-6.72102426939618,1.14459638224419e-08,3.04045289156847e-06,9.72892861575703,"PLCD1","Down"
"DHRS11",-2.00346303734871,4.60057971871541,-6.71590374929628,1.16674570882889e-08,3.04045289156847e-06,9.71062287819163,"DHRS11","Down"
"CWH43",-2.53065871258993,2.10333341395208,-6.71215484976768,1.18323267745517e-08,3.04045289156847e-06,9.69722112209616,"CWH43","Down"
"CA1",-5.10576543342486,5.2588853114164,-6.700108343408,1.23780104814445e-08,3.04795986757136e-06,9.65415941207675,"CA1","Down"
"GNA11",-1.09979669701899,5.69511022217683,-6.69658747083693,1.25421905414335e-08,3.04795986757136e-06,9.64157443086116,"GNA11","Down"
"ZZEF1",-1.07554176108968,3.11026358763527,-6.69650928687918,1.25458608528981e-08,3.04795986757136e-06,9.64129497490848,"ZZEF1","Down"
"FUCA1",-1.38701077545534,5.59006999288653,-6.68881940440369,1.29121451355219e-08,3.08093005894363e-06,9.61380963457628,"FUCA1","Down"
"PPIL1",0.941797327152258,3.63605851412608,6.67584390056874,1.35545433265979e-08,3.15065139572175e-06,9.56743645954898,"PPIL1","NS"
"RNF152",-1.29719836278376,1.5332231518799,-6.6734611249449,1.3675930321199e-08,3.15065139572175e-06,9.55892123200636,"RNF152","Down"
"ARNTL2",0.994575547964244,1.37525426794872,6.66421462094344,1.41573376095236e-08,3.20627703624498e-06,9.525879118659,"ARNTL2","NS"
"APPL2",-1.27729137087189,4.41424615298003,-6.64058465942713,1.5465796727499e-08,3.44423293121402e-06,9.44145111309682,"APPL2","Down"
"PTGDR2",-1.0830931986027,1.11425580658521,-6.62898472840298,1.61515839545707e-08,3.53799122624546e-06,9.40001256665678,"PTGDR2","Down"
"ACADS",-1.61475598312042,5.093144433419,-6.62376904242494,1.64697396605061e-08,3.54949453780133e-06,9.38138209866291,"ACADS","Down"
"CFD",-2.69428065736013,4.83916687939508,-6.61751797522353,1.68592982975257e-08,3.57577688653235e-06,9.35905455616713,"CFD","Down"
"DISP2",-0.88523176952442,0.961124700605626,-6.60449008283698,1.77009617849099e-08,3.69562892765571e-06,9.31252627137266,"DISP2","NS"
"CPNE5",-0.943655222178484,1.54108312802497,-6.59408807803812,1.84029618839657e-08,3.78308271836231e-06,9.27538084892306,"CPNE5","NS"
"SLC36A1",-1.40052029993102,3.30748780180688,-6.56253638571278,2.07066595011011e-08,4.18959384765362e-06,9.16273667351391,"SLC36A1","Down"
"OSTBETA",-2.47498268245459,3.11375466539749,-6.55750772877333,2.10994972693789e-08,4.18959384765362e-06,9.14478744700233,"OSTBETA","Down"
"SLC4A4",-2.85410520591353,2.91628774826891,-6.55471219267035,2.13210882832245e-08,4.18959384765362e-06,9.13480956200272,"SLC4A4","Down"
"PNO1",0.915151189126075,3.50680729088355,6.53162130023666,2.32424067272922e-08,4.50094258971129e-06,9.05240613490613,"PNO1","NS"
"C2orf88",-2.40850895730009,2.68113538697826,-6.52741500963576,2.36105402488779e-08,4.50691484007867e-06,9.03739789859102,"C2orf88","Down"
"C17orf109",-1.00412400342859,1.14725002987783,-6.51808701992077,2.44477901075826e-08,4.60100523123265e-06,9.00411809827227,"C17orf109","Down"
"LOC541471",1.58963717857106,3.67387305438908,6.50004575514819,2.61519866032441e-08,4.85337284711872e-06,8.93976319386729,"LOC541471","Up"
"GPR15",-2.44522033273792,2.22992112278272,-6.49037877308912,2.71133334509959e-08,4.93686144924981e-06,8.90528657831011,"GPR15","Down"
"CD163L1",-1.78797930072941,2.22051035604422,-6.48424861173531,2.77411201232904e-08,4.93686144924981e-06,8.88342616261027,"CD163L1","Down"
"ANKRD36BP2",-1.21924095254124,1.04331152824532,-6.48211640715113,2.79628562575956e-08,4.93686144924981e-06,8.87582306785716,"ANKRD36BP2","Down"
"GCNT2",-1.28963208945345,1.24162177246941,-6.48099924105473,2.80797388222561e-08,4.93686144924981e-06,8.87183952592266,"GCNT2","Down"
"NAALADL1",-1.55299608563551,1.74701606757689,-6.47151242549108,2.90921129974686e-08,5.0484261541841e-06,8.83801438762208,"NAALADL1","Down"
"CDKN2B",-2.2733391151163,3.63359515718028,-6.46327601836456,3.00004954003409e-08,5.07541942136807e-06,8.80865128720671,"CDKN2B","Down"
"CLEC3B",-2.36831135100916,4.01188443224793,-6.46195610571036,3.01486713276394e-08,5.07541942136807e-06,8.80394607440717,"CLEC3B","Down"
"TNFRSF12A",2.14851766054911,4.54701181297002,6.45888653712832,3.04960927237684e-08,5.07541942136807e-06,8.79300405411536,"TNFRSF12A","Up"
"CCNYL1",-0.811336995017551,3.01176363123197,-6.45650725943941,3.07681269596506e-08,5.07541942136807e-06,8.78452303629665,"CCNYL1","NS"
"PLAC2",-0.943541449463059,0.734592153364465,-6.45322940523298,3.1146863684492e-08,5.07541942136807e-06,8.77283949805474,"PLAC2","NS"
"LRRN2",-2.06259477195262,2.13023888194723,-6.42871006968135,3.41311843087883e-08,5.4733671346879e-06,8.68546134213752,"LRRN2","Down"
"AGXT2L2",-1.1888287562806,3.8599749417923,-6.4265432038239,3.44082352427618e-08,5.4733671346879e-06,8.67774098054774,"AGXT2L2","Down"
"MTHFD1L",1.57406357583499,2.53049108487684,6.41499560512427,3.59229058287288e-08,5.64273491569848e-06,8.63660226488188,"MTHFD1L","Up"
"MS4A12",-4.39152461305582,4.72556805977211,-6.41165041924345,3.63739638348585e-08,5.64273491569848e-06,8.62468632739177,"MS4A12","Down"
"BMP3",-2.06453158563643,1.66997255904033,-6.40896707202623,3.6739854637462e-08,5.64273491569848e-06,8.61512839530405,"BMP3","Down"
"SLC22A5",-1.30588447436501,3.33255508375099,-6.39413356213342,3.88296374507864e-08,5.80553789596138e-06,8.56229974179923,"SLC22A5","Down"
"CA2",-3.68082906139818,6.11739318119571,-6.38881984268751,3.96067008562225e-08,5.80553789596138e-06,8.54337837010012,"CA2","Down"
"PRDX6",-1.10624832520905,6.74440219728171,-6.38785362481051,3.97496527790331e-08,5.80553789596138e-06,8.53993798965726,"PRDX6","Down"
"PLCL2",-1.30677035301024,2.03427953971916,-6.38784329980056,3.97511831354546e-08,5.80553789596138e-06,8.53990122602999,"PLCL2","Down"
"PDE8A",-0.954687212008358,3.81528178084926,-6.38635580748844,3.99722710992701e-08,5.80553789596138e-06,8.5346048697795,"PDE8A","NS"
"KLF4",-2.18175034319554,5.06707481963197,-6.37703024113918,4.13865163057117e-08,5.94630785889162e-06,8.50140332139881,"KLF4","Down"
"TESK2",-0.887392561384409,2.10442578489696,-6.36915017781389,4.26203113988914e-08,6.01005731051103e-06,8.47335224232516,"TESK2","NS"
"HIGD1A",-1.26776119170939,6.48362110571176,-6.36336000686893,4.35501674601006e-08,6.01005731051103e-06,8.45274307981267,"HIGD1A","Down"
"CIRH1A",0.904044405819772,4.02568071008244,6.36099418962415,4.39358868367835e-08,6.01005731051103e-06,8.4443229360078,"CIRH1A","NS"
"SMPDL3A",-1.97173080180847,4.414415364222,-6.36082885694626,4.39629692457182e-08,6.01005731051103e-06,8.44373451595801,"SMPDL3A","Down"
"SPPL2A",-1.18149979894906,4.57706508239374,-6.36012073902455,4.40791510574824e-08,6.01005731051103e-06,8.44121433894513,"SPPL2A","Down"
"SSB",0.766281043642326,5.65370499302129,6.35531461381096,4.48758176333042e-08,6.05687550723446e-06,8.42411026256969,"SSB","NS"
"COL4A1",2.11297664828623,5.01676707029698,6.34763573682897,4.61785267077555e-08,6.11183337915649e-06,8.39678561546557,"COL4A1","Up"
"ABCA8",-1.95408199919317,1.936598265088,-6.34752368293463,4.61978125501276e-08,6.11183337915649e-06,8.3963869084848,"ABCA8","Down"
"PKIB",-2.62813796202739,3.52030358537071,-6.3436204002019,4.68746432439599e-08,6.14057826495875e-06,8.38249885586648,"PKIB","Down"
"P2RX1",-0.964630810878478,1.2215788397101,-6.31426706457595,5.2290924328249e-08,6.78360515411712e-06,8.27808989763689,"P2RX1","NS"
"SLC26A2",-3.39298355217623,5.23645065243224,-6.29638522760688,5.58912863720494e-08,7.16440113803979e-06,8.21451272272252,"SLC26A2","Down"
"GART",0.733854031926387,4.35682881344007,6.29215559481218,5.67783492752717e-08,7.16440113803979e-06,8.19947784683662,"GART","NS"
"NAAA",-1.63532752891745,4.37333229500072,-6.2918886876355,5.68347942398007e-08,7.16440113803979e-06,8.19852912580257,"NAAA","Down"
"GRAMD3",-1.03108750762544,3.18132191142307,-6.2659099576067,6.26045914541236e-08,7.81796776644859e-06,8.10621160140579,"GRAMD3","Down"
"TMEM37",-1.86106478633991,4.24935756555453,-6.24933266644826,6.65872547109558e-08,8.23832312451659e-06,8.0473280216998,"TMEM37","Down"
"INHBA",2.00174414711351,1.57090830916008,6.23703005774299,6.97049687379726e-08,8.54493387409899e-06,8.00364139778576,"INHBA","Up"
"RSPO2",-1.16713127134322,0.767207852605371,-6.23200024782407,7.10210560184518e-08,8.62712136835048e-06,7.98578376325968,"RSPO2","Down"
"ANK3",-1.15836649845644,2.4228915434261,-6.22858984572565,7.19274461161799e-08,8.65850932436392e-06,7.973676690991,"ANK3","Down"
"CDK2",0.810252100426248,3.6539878067055,6.22288507560212,7.3469409224533e-08,8.76516291123401e-06,7.95342648233268,"CDK2","NS"
"SLC30A10",-1.861055945378,1.55354420959986,-6.21866230346061,7.46319346479135e-08,8.8250611572161e-06,7.93843851435674,"SLC30A10","Down"
"GUCA2A",-4.13423018648161,5.1370639008804,-6.21416261593894,7.58908359961292e-08,8.89520482965157e-06,7.92246918943914,"GUCA2A","Down"
"SPECC1L",-0.865405828625313,3.2125275888794,-6.20703351765406,7.7928759224578e-08,9.0546441805114e-06,7.89717132493022,"SPECC1L","NS"
"S100A11",1.53479790323327,8.08096713098606,6.19419598132452,8.17366980459254e-08,9.41522206284185e-06,7.85162686721745,"S100A11","Up"
"BYSL",1.02116838269541,2.98173179067889,6.17133219612555,8.89825644955115e-08,1.0162265186231e-05,7.77054420486504,"BYSL","Up"
"UGT1A8",-1.92913138156987,1.94359672213289,-6.16415001370942,9.13879268823941e-08,1.02997922833406e-05,7.74508252775955,"UGT1A8","Down"
"TMCC3",-1.47876257743931,2.76254224773431,-6.16314852113358,9.17284300043053e-08,1.02997922833406e-05,7.74153245643361,"TMCC3","Down"
"TMEM236",-1.6818830923646,1.80418812575207,-6.15572017486519,9.42937231208331e-08,1.04698465434363e-05,7.71520319239566,"TMEM236","Down"
"SCGN",-1.91183404794802,1.74058074543484,-6.15424945284232,9.4810015847612e-08,1.04698465434363e-05,7.70999086326435,"SCGN","Down"
"SLC35G1",-1.16386946890319,2.4429850437115,-6.14199357068933,9.92231556921214e-08,1.08673754619519e-05,7.66656232437807,"SLC35G1","Down"
"SEMA6D",-1.44490122195625,1.71916963143912,-6.1338655218488,1.02261954499555e-07,1.11091401302687e-05,7.63776772066682,"SEMA6D","Down"
"MXI1",-1.02492420219605,4.10062274164677,-6.10439067298286,1.14078225199746e-07,1.22928487509598e-05,7.53339742940993,"MXI1","Down"
"LTK",-1.36061731565968,1.6774187495755,-6.09962897632228,1.16110537692098e-07,1.24117520371345e-05,7.51654346499023,"LTK","Down"
"CDKN2B-AS1",-2.06947124930451,1.73152775194387,-6.09712337102933,1.17194347486021e-07,1.24281815167318e-05,7.50767572127403,"CDKN2B-AS1","Down"
"RILP",-1.29161148058149,3.33186197062157,-6.09146248164741,1.19680145371359e-07,1.2591859074426e-05,7.48764299318382,"RILP","Down"
"MYO15B",-1.10616542352174,3.49149806589029,-6.08785972261929,1.21289393709821e-07,1.26614756152392e-05,7.47489507430734,"MYO15B","Down"
"C1orf115",-1.72863778898187,4.11647653725161,-6.08391912575848,1.23074173902872e-07,1.2748194664265e-05,7.46095310772194,"C1orf115","Down"
"MMP3",2.37685057485807,1.25602491382525,6.08128254913135,1.24282883108482e-07,1.27743683391964e-05,7.45162560008852,"MMP3","Up"
"ADAM12",1.39038506885352,0.974818738042059,6.07669128666685,1.26415916224899e-07,1.28944234549397e-05,7.43538445329344,"ADAM12","Up"
"ABHD3",-1.25036913256396,4.43809488296423,-6.07419298922886,1.27591829767553e-07,1.29157729496518e-05,7.4265477822693,"ABHD3","Down"
"CTHRC1",2.59896779044656,3.10586369317886,6.07114586740097,1.29040788220836e-07,1.29420538249322e-05,7.41577065718219,"CTHRC1","Up"
"PRPF4",0.703237728156086,3.58980391579194,6.06958652253791,1.29788595460329e-07,1.29420538249322e-05,7.4102558658136,"PRPF4","NS"
"SLC26A3",-4.15181325379465,6.16878512248107,-6.0563486138897,1.36312957153384e-07,1.34239359756326e-05,7.36344770861604,"SLC26A3","Down"
"PDPN",1.6351418908423,2.02982157282137,6.05414696676572,1.37429215198376e-07,1.34239359756326e-05,7.35566446130173,"PDPN","Up"
"RCN1",1.13798203837745,5.74598797295801,6.0537429754769,1.37635026841915e-07,1.34239359756326e-05,7.3542363238944,"RCN1","Up"
"POLR2D",0.594946489225487,3.54296098095818,6.04354194068272,1.42934602182582e-07,1.38397982200265e-05,7.31818009093422,"POLR2D","NS"
"DNAJC10",0.803916043177387,4.35380132953727,6.03755708446711,1.46137655125395e-07,1.39136109924632e-05,7.29703085037273,"DNAJC10","NS"
"MIER3",-1.21417245461587,3.59590625271808,-6.03728072249235,1.46287272106361e-07,1.39136109924632e-05,7.2960543277117,"MIER3","Down"
"OGFOD1",0.588974476609119,3.27903848771795,6.0362975601051,1.46820771586388e-07,1.39136109924632e-05,7.29258039160875,"OGFOD1","NS"
"CCT6A",0.978282700121156,6.00746280799604,6.03014789584276,1.50201928995119e-07,1.41337899664281e-05,7.27085310162047,"CCT6A","NS"
"HPGD",-2.38281398863916,4.34112475925291,-6.02800137319705,1.51400230021188e-07,1.41469221926092e-05,7.26327011810634,"HPGD","Down"
"CCDC68",-1.47777080484768,2.42499500435895,-6.0206549720163,1.5557368836702e-07,1.44359418330564e-05,7.23732102002215,"CCDC68","Down"
"CSE1L",1.15215330731276,4.6008923390327,6.0090072694435,1.62426086138855e-07,1.49183979850493e-05,7.19618967853443,"CSE1L","Up"
"MRPL17",0.829765687950562,4.09092254088134,6.00804404667847,1.63005995046939e-07,1.49183979850493e-05,7.19278886853392,"MRPL17","NS"
"COL8A1",1.73348419445418,1.76553872204728,6.00316847446911,1.6597303054656e-07,1.50866097562118e-05,7.17557631340943,"COL8A1","Up"
"PTGER4",-1.09655707437165,3.59904975448119,-6.00113334216994,1.67227321456619e-07,1.50979153331307e-05,7.1683922558899,"PTGER4","Down"
"FAP",1.8734420693314,1.68762060617155,5.99452242636802,1.71367066312249e-07,1.536783047023e-05,7.1450584700776,"FAP","Up"
"RIOK3",-1.03855145863417,4.51626873809312,-5.98953907135798,1.74554756509223e-07,1.55493377098416e-05,7.12747222231542,"RIOK3","Down"
"GARS",0.987056584983361,4.89996838201249,5.98482657634039,1.77623326121278e-07,1.57178998916061e-05,7.11084416590732,"GARS","NS"
"EDN3",-2.24691318952272,2.59384202975676,-5.97432622737208,1.84654667056948e-07,1.62326030343088e-05,7.07380184225285,"EDN3","Down"
"CAD",0.816592932353141,2.89040537424022,5.97157225594743,1.86544107303279e-07,1.62915187044863e-05,7.06408847930189,"CAD","NS"
"FAM188B",0.735739314996586,1.54272994767419,5.96925934281651,1.88145767347329e-07,1.63246996317858e-05,7.05593135479046,"FAM188B","NS"
"ADAMTS12",1.1090985093134,0.934033319462988,5.96246526862862,1.92929949055653e-07,1.66318063179461e-05,7.03197341177693,"ADAMTS12","Up"
"IFRD2",0.798155557731429,4.40159972769891,5.95831734785244,1.95909960869662e-07,1.67804416483361e-05,7.01734897928432,"IFRD2","NS"
"POLR1A",0.744412494943037,2.70253434499826,5.95520706733002,1.98174431718843e-07,1.68662850740585e-05,7.00638417203482,"POLR1A","NS"
"UGP2",-1.32342686925416,6.29100946114136,-5.9525953373346,2.00095983363584e-07,1.69220413272419e-05,6.99717771720687,"UGP2","Down"
"SLC25A23",-0.976527710254429,4.42123216346332,-5.94701334293566,2.04265100934732e-07,1.7129340886367e-05,6.97750338860995,"SLC25A23","NS"
"ATP11A",1.22392059516372,2.59454785140848,5.94589445218459,2.05111101767604e-07,1.7129340886367e-05,6.97356013963134,"ATP11A","Up"
"TBC1D16",0.925217964749528,2.61026318134178,5.93801444382042,2.11168537260668e-07,1.75256769868139e-05,6.94579283190308,"TBC1D16","NS"
"SLC22A18AS",-1.49520037065802,2.69153137969625,-5.93140599880515,2.1638515893971e-07,1.78477684799531e-05,6.92251137522052,"SLC22A18AS","Down"
"IARS",0.943490873818505,4.31281975538417,5.91972160514212,2.25923543982918e-07,1.85201864705506e-05,6.88135904987048,"IARS","NS"
"AGPAT9",-1.66969151596342,2.54064430582059,-5.91722203251524,2.28017591279672e-07,1.85778722846279e-05,6.87255752110206,"AGPAT9","Down"
"UGGT2",0.772749727862479,2.10620254666565,5.90822949987005,2.35711739525937e-07,1.90598178381819e-05,6.84089860349379,"UGGT2","NS"
"KRT24",-1.2590247820694,0.740982409774017,-5.90699759914756,2.36785642953016e-07,1.90598178381819e-05,6.83656229921335,"KRT24","Down"
"IL1R2",-2.19118900472088,2.95172176308518,-5.90386973738045,2.39534203431896e-07,1.91361515327849e-05,6.82555295124808,"IL1R2","Down"
"SLCO4A1",2.01429318451783,3.08450374453632,5.90101079902128,2.42074132107641e-07,1.91361515327849e-05,6.81549110804666,"SLCO4A1","Up"
"HHLA2",-2.41316536607926,3.94592253061413,-5.90035134721832,2.42663782683378e-07,1.91361515327849e-05,6.81317034133054,"HHLA2","Down"
"CDK4",0.868739277944009,5.25462439595844,5.89946062462482,2.43462487694465e-07,1.91361515327849e-05,6.81003575553718,"CDK4","NS"
"TNFRSF17",-2.11474659824019,2.28790915768066,-5.89421461319147,2.48219750540335e-07,1.93821017179074e-05,6.79157606887334,"TNFRSF17","Down"
"ADAMDEC1",-2.92353884467892,4.33876389159472,-5.89282779630223,2.49492702849878e-07,1.93821017179074e-05,6.78669665064193,"ADAMDEC1","Down"
"WDR77",0.976897305887352,3.93233185748009,5.88993174753357,2.52171894395826e-07,1.94174729549348e-05,6.7765078074193,"WDR77","NS"
"NUDCD1",0.960376099843919,2.64996460560158,5.88919889381255,2.52854385133861e-07,1.94174729549348e-05,6.77392964119789,"NUDCD1","NS"
"PLCE1",-1.32562179925604,2.45868829549108,-5.88639613656701,2.55481480522279e-07,1.95071059585068e-05,6.76407015451266,"PLCE1","Down"
"C1QTNF7",-0.79542589948921,0.723841752994414,-5.87843181599638,2.63095359993112e-07,1.99743193194771e-05,6.7360583084059,"C1QTNF7","NS"
"PDCD4",-1.35626699932256,5.96275916721149,-5.87542174537613,2.6603123404187e-07,2.00831036681778e-05,6.72547328017698,"PDCD4","Down"
"ANPEP",-3.01589105064707,4.97076861687703,-5.86360277936236,2.7787655139858e-07,2.08594746055496e-05,6.68392155788512,"ANPEP","Down"
"PI16",-1.33014268992394,1.09804750935624,-5.86135277892109,2.80190140284147e-07,2.09156461143954e-05,6.67601311159234,"PI16","Down"
"GREM2",-1.94658217452337,2.04251516201343,-5.8541730992279,2.87701244826182e-07,2.13570224075969e-05,6.65078147331702,"GREM2","Down"
"NBPF1",-1.24377101609097,2.97958299297104,-5.85150666501006,2.90541334679171e-07,2.1448692342448e-05,6.64141233279016,"NBPF1","Down"
"ACSF2",-1.38486810133946,3.86326558088874,-5.84107512808051,3.01921930887748e-07,2.21663782446268e-05,6.604766770455,"ACSF2","Down"
"COL1A1",2.38477740765278,7.04665008103334,5.83263100131628,3.11457195393252e-07,2.27414811193696e-05,6.57511239707784,"COL1A1","Up"
"SULF1",2.18442490650863,3.89625196838767,5.8280051461848,3.16806787352207e-07,2.30063711554358e-05,6.55887079210014,"SULF1","Up"
"TUBAL3",-1.6598899284284,2.20228238785652,-5.8240847315399,3.2141183011862e-07,2.32146209407838e-05,6.54510804720272,"TUBAL3","Down"
"EPB41L3",-1.36067730493919,2.46693628844091,-5.8157341538876,3.31443105029489e-07,2.38104449967959e-05,6.51579929332554,"EPB41L3","Down"
"ETHE1",-1.63277129875535,6.77016809351484,-5.81144645376154,3.36713769513699e-07,2.38499718841911e-05,6.50075368628871,"ETHE1","Down"
"HILPDA",1.60119257450158,3.49469928255968,5.81102504819666,3.3723624675995e-07,2.38499718841911e-05,6.49927508927311,"HILPDA","Up"
"CDK3",-1.16182548288394,1.40548766832042,-5.81032188470965,3.38109850163416e-07,2.38499718841911e-05,6.4968079292652,"CDK3","Down"
"RPAP3",0.500234814184146,2.89152052434969,5.8095006672058,3.39132963478245e-07,2.38499718841911e-05,6.49392663509193,"RPAP3","NS"
