"gene","module","MM","GS","absMM","absGS"
"GALNT8","blue",0.839310440882968,-0.589600122583995,0.839310440882968,0.589600122583995
"TMC4","blue",0.839072157654477,-0.538219198653347,0.839072157654477,0.538219198653347
"MB","blue",0.839024657656383,-0.607929349011857,0.839024657656383,0.607929349011857
"DHRS9","blue",0.838647669978233,-0.691429094838139,0.838647669978233,0.691429094838139
"MUC2","blue",0.838323700575015,-0.692922525179413,0.838323700575015,0.692922525179413
"PAQR8","blue",0.838289557362211,-0.700029486878112,0.838289557362211,0.700029486878112
"AMPD1","blue",0.837566970976212,-0.72580872546088,0.837566970976212,0.72580872546088
"BCL10","blue",0.83750314561931,-0.590277227938678,0.83750314561931,0.590277227938678
"AKR1B10","blue",0.837417183680864,-0.66234226741946,0.837417183680864,0.66234226741946
"MFSD4","blue",0.837391159644093,-0.665646552754567,0.837391159644093,0.665646552754567
"ELL3","blue",0.836147262238104,-0.591361738984845,0.836147262238104,0.591361738984845
"MAPK3","blue",0.835908184196021,-0.690828252572027,0.835908184196021,0.690828252572027
"ITLN1","blue",0.835846048600806,-0.697717040088825,0.835846048600806,0.697717040088825
"B4GALNT2","blue",0.835572814885109,-0.692855709010112,0.835572814885109,0.692855709010112
"SOS2","blue",0.835288033631383,-0.726890142282874,0.835288033631383,0.726890142282874
"SAMD13","blue",0.834019585151674,-0.587803456841499,0.834019585151674,0.587803456841499
"BRPF3","blue",0.833879221244046,-0.630215360749832,0.833879221244046,0.630215360749832
"FAM189A1","blue",0.83363213468933,-0.679330965516765,0.83363213468933,0.679330965516765
"ZNF91","blue",0.833252262901835,-0.570934951146594,0.833252262901835,0.570934951146594
"LOC115110","blue",0.833235341521115,-0.647901734004099,0.833235341521115,0.647901734004099
"WNT2B","blue",0.832938811553617,-0.794769774528215,0.832938811553617,0.794769774528215
"FAM101A","blue",0.832767751069512,-0.601047314601947,0.832767751069512,0.601047314601947
"ACOT11","blue",0.832531387301312,-0.616565501783337,0.832531387301312,0.616565501783337
"CLDN7","blue",0.831894521346235,-0.508545341453178,0.831894521346235,0.508545341453178
"SLC6A19","blue",0.831491438512177,-0.732211877661644,0.831491438512177,0.732211877661644
"HOXD-AS1","blue",0.831068612799867,-0.748057122382042,0.831068612799867,0.748057122382042
"MYO1D","blue",0.831027936559348,-0.566005990869609,0.831027936559348,0.566005990869609
"SEMA6A","blue",0.830917811276313,-0.748706687012672,0.830917811276313,0.748706687012672
"EAPP","blue",0.830819211034725,-0.617549222205028,0.830819211034725,0.617549222205028
"MYO5B","blue",0.830141512478311,-0.499063206269002,0.830141512478311,0.499063206269002
"O3FAR1","blue",0.829404676737664,-0.624965523313216,0.829404676737664,0.624965523313216
"GBA2","blue",0.828899054482592,-0.675502989403062,0.828899054482592,0.675502989403062
"SPPL2A","blue",0.828641093336219,-0.659276944113488,0.828641093336219,0.659276944113488
"MBOAT1","blue",0.828566061466844,-0.635827091554852,0.828566061466844,0.635827091554852
"CASD1","blue",0.827477400020167,-0.692649415320105,0.827477400020167,0.692649415320105
"CNTN3","blue",0.827355450856787,-0.614477845938624,0.827355450856787,0.614477845938624
"C14orf142","blue",0.82726707900083,-0.6857023800668,0.82726707900083,0.6857023800668
"C2CD2L","blue",0.826366318384714,-0.716122658920621,0.826366318384714,0.716122658920621
"SCUBE1","blue",0.826267494502343,-0.777103562277373,0.826267494502343,0.777103562277373
"ANO10","blue",0.825655637776615,-0.637178991800345,0.825655637776615,0.637178991800345
"ZNF575","blue",0.825312105991621,-0.735699314326329,0.825312105991621,0.735699314326329
"ACSS2","blue",0.825109926237856,-0.593742324026544,0.825109926237856,0.593742324026544
"TLR3","blue",0.825057701327863,-0.715954467889573,0.825057701327863,0.715954467889573
"CDS1","blue",0.824587771702057,-0.535297187728458,0.824587771702057,0.535297187728458
"GDPD3","blue",0.824519665954948,-0.70784672578907,0.824519665954948,0.70784672578907
"HOXD1","blue",0.82449941084326,-0.742127904900651,0.82449941084326,0.742127904900651
"EIF2AK3","blue",0.824420055677227,-0.576828042737906,0.824420055677227,0.576828042737906
"CYSTM1","blue",0.824147024635548,-0.588859340376726,0.824147024635548,0.588859340376726
"GBP3","blue",0.824107042221532,-0.645532680617882,0.824107042221532,0.645532680617882
"SLC35B3","blue",0.82406181697859,-0.593964647404404,0.82406181697859,0.593964647404404
"CDKL1","blue",0.82381126580353,-0.764536847531686,0.82381126580353,0.764536847531686
"MYO15B","blue",0.823776687237976,-0.713793015017033,0.823776687237976,0.713793015017033
"TRAF3IP2","blue",0.82364617545507,-0.665988604205158,0.82364617545507,0.665988604205158
"PLEKHB2","blue",0.823585415542877,-0.598021501152018,0.823585415542877,0.598021501152018
"CCNG2","blue",0.823462236683257,-0.704509833403606,0.823462236683257,0.704509833403606
"SEMA4G","blue",0.823077131178306,-0.529075310425645,0.823077131178306,0.529075310425645
"B3GALT4","blue",0.822610533701621,-0.713631335325603,0.822610533701621,0.713631335325603
"RASSF6","blue",0.822445406965723,-0.60978268847901,0.822445406965723,0.60978268847901
"SLC35A1","blue",0.822395494116949,-0.563695137175401,0.822395494116949,0.563695137175401
"PTGDR","blue",0.822279559768495,-0.70736666379112,0.822279559768495,0.70736666379112
"BCL2L15","blue",0.822037557281049,-0.535309372967195,0.822037557281049,0.535309372967195
"STAP2","blue",0.821849499738751,-0.557461366083499,0.821849499738751,0.557461366083499
"MRPL35","blue",0.821578831357483,-0.624013525016764,0.821578831357483,0.624013525016764
"CANT1","blue",0.821359120241464,-0.5471916135127,0.821359120241464,0.5471916135127
"PRRG2","blue",0.821209519977645,-0.53191122777748,0.821209519977645,0.53191122777748
"SCNN1A","blue",0.821031121984891,-0.563221824530227,0.821031121984891,0.563221824530227
"ACO2","blue",0.820513185215581,-0.667199708119661,0.820513185215581,0.667199708119661
"SLC16A9","blue",0.819955965345305,-0.619213780585191,0.819955965345305,0.619213780585191
"CHP1","blue",0.819943085462134,-0.650785422504664,0.819943085462134,0.650785422504664
"F2RL1","blue",0.819939916429813,-0.503164535386735,0.819939916429813,0.503164535386735
"GNG12","blue",0.819833820287127,-0.637440930094978,0.819833820287127,0.637440930094978
"SH3RF1","blue",0.819360592856722,-0.562395170644213,0.819360592856722,0.562395170644213
"SST","blue",0.819299980982755,-0.750117446763877,0.819299980982755,0.750117446763877
"PLCL2","blue",0.819238105162275,-0.690392686191369,0.819238105162275,0.690392686191369
"CD164","blue",0.818675635963522,-0.518647046080542,0.818675635963522,0.518647046080542
"CCNJL","blue",0.818137387625586,-0.673145067429587,0.818137387625586,0.673145067429587
"AP5M1","blue",0.8179551091567,-0.654086201151013,0.8179551091567,0.654086201151013
"NRARP","blue",0.817948995024392,-0.603248102708905,0.817948995024392,0.603248102708905
"LOC344887","blue",0.817567707940667,-0.672265177576368,0.817567707940667,0.672265177576368
"C4orf33","blue",0.817552363920253,-0.555417852749175,0.817552363920253,0.555417852749175
"PDCD6IP","blue",0.816692338438923,-0.555923524860713,0.816692338438923,0.555923524860713
"SLC17A4","blue",0.816405419568231,-0.650847391451303,0.816405419568231,0.650847391451303
"BCL2L14","blue",0.816169530437061,-0.54976236135351,0.816169530437061,0.54976236135351
"PDE8A","blue",0.815976871220834,-0.658331443673221,0.815976871220834,0.658331443673221
"C10orf99","blue",0.815403702378685,-0.608455593578937,0.815403702378685,0.608455593578937
"ANK3","blue",0.81514862282368,-0.699508367468668,0.81514862282368,0.699508367468668
"MICALCL","blue",0.814770008740029,-0.670014518288843,0.814770008740029,0.670014518288843
"GIPR","blue",0.814708486732427,-0.636656799583205,0.814708486732427,0.636656799583205
"TINAG","blue",0.814459728895404,-0.637172016702953,0.814459728895404,0.637172016702953
"PLEKHA6","blue",0.814374359821992,-0.485661783781336,0.814374359821992,0.485661783781336
"NXPE2","blue",0.814035895217777,-0.541356513987997,0.814035895217777,0.541356513987997
"SESN2","blue",0.81402482925117,-0.636260769377595,0.81402482925117,0.636260769377595
"PITPNM3","blue",0.813420115370197,-0.681502006529781,0.813420115370197,0.681502006529781
"LPAR5","blue",0.813209421097247,-0.525464534485793,0.813209421097247,0.525464534485793
"PHGR1","blue",0.812669427781532,-0.567948928410457,0.812669427781532,0.567948928410457
"IVNS1ABP","blue",0.812607183744772,-0.560007412350705,0.812607183744772,0.560007412350705
"KIAA1737","blue",0.812014946818501,-0.729093446622235,0.812014946818501,0.729093446622235
"PTPRF","blue",0.811966678116903,-0.533655367656014,0.811966678116903,0.533655367656014
"IMPA2","blue",0.811829974259202,-0.600387549555489,0.811829974259202,0.600387549555489
"PPP1R14D","blue",0.811463794961513,-0.583634386187236,0.811463794961513,0.583634386187236
"OSBPL7","blue",0.811403585831333,-0.606090630699101,0.811403585831333,0.606090630699101
"TMEM246","blue",0.811211762362564,-0.656710049209774,0.811211762362564,0.656710049209774
"CCNYL1","blue",0.811019703796395,-0.697999866848053,0.811019703796395,0.697999866848053
"PTPN18","blue",0.810932690737564,-0.652431615918353,0.810932690737564,0.652431615918353
"LTK","blue",0.81084387888497,-0.708323162251424,0.81084387888497,0.708323162251424
"MYO7B","blue",0.810523501399062,-0.529985455851836,0.810523501399062,0.529985455851836
"CAB39","blue",0.809631423650653,-0.636955534809579,0.809631423650653,0.636955534809579
"TESK2","blue",0.809510903583423,-0.621153644806307,0.809510903583423,0.621153644806307
"UCN3","blue",0.809493536170968,-0.654062226016404,0.809493536170968,0.654062226016404
"SLC25A23","blue",0.80949114460981,-0.810217844928769,0.80949114460981,0.810217844928769
"KBTBD11","blue",0.809254895118803,-0.609807256526133,0.809254895118803,0.609807256526133
"ENTPD5","blue",0.809169726836346,-0.57486063216511,0.809169726836346,0.57486063216511
"TCF7L2","blue",0.808896772443348,-0.621022494833916,0.808896772443348,0.621022494833916
"IGSF9","blue",0.8087329186643,-0.522961448964185,0.8087329186643,0.522961448964185
"DOLPP1","blue",0.808676822940977,-0.625620971548175,0.808676822940977,0.625620971548175
"MAP2K6","blue",0.807429662245389,-0.639505697207735,0.807429662245389,0.639505697207735
"RNF138","blue",0.80724872780336,-0.604465164341586,0.80724872780336,0.604465164341586
"GLOD5","blue",0.807184308254407,-0.614096433647264,0.807184308254407,0.614096433647264
"PHF7","blue",0.807179229888484,-0.619547339484776,0.807179229888484,0.619547339484776
"AKAP9","blue",0.806980317354203,-0.581209334751558,0.806980317354203,0.581209334751558
"KRCC1","blue",0.806896143903901,-0.615142928738387,0.806896143903901,0.615142928738387
"TLN2","blue",0.806486562321853,-0.6245118994192,0.806486562321853,0.6245118994192
"PRKCD","blue",0.806207608738898,-0.56692688957475,0.806207608738898,0.56692688957475
"RIMKLA","blue",0.805795302180844,-0.626248926502721,0.805795302180844,0.626248926502721
"UGT2A3","blue",0.805751179436976,-0.588732960427363,0.805751179436976,0.588732960427363
"CLCN2","blue",0.805264837692351,-0.637625512224935,0.805264837692351,0.637625512224935
"KTN1","blue",0.805030043925658,-0.638389512284399,0.805030043925658,0.638389512284399
"PIGR","blue",0.804760572236359,-0.682973319848378,0.804760572236359,0.682973319848378
"SUCLG2","blue",0.803682701700985,-0.534969105351105,0.803682701700985,0.534969105351105
"DOK4","blue",0.803678856720584,-0.598739042591492,0.803678856720584,0.598739042591492
"ERBB2","blue",0.802839629216554,-0.540647471167949,0.802839629216554,0.540647471167949
"PPARGC1B","blue",0.802786275360385,-0.67814546721195,0.802786275360385,0.67814546721195
"HPGD","blue",0.80158027234634,-0.656497445940507,0.80158027234634,0.656497445940507
"GNPTAB","blue",0.801577624321176,-0.681830948645686,0.801577624321176,0.681830948645686
"GPR108","blue",0.801445340928471,-0.718862447083738,0.801445340928471,0.718862447083738
"DDX60","blue",0.801410868133975,-0.688922225076571,0.801410868133975,0.688922225076571
"LRRC31","blue",0.8013352148971,-0.48824130143613,0.8013352148971,0.48824130143613
"LRRC1","blue",0.801325725578876,-0.651066772572293,0.801325725578876,0.651066772572293
"IGSF3","blue",0.801180128187669,-0.67190543606554,0.801180128187669,0.67190543606554
"MS4A8B","blue",0.800864130040544,-0.604834991346365,0.800864130040544,0.604834991346365
"VWA5A","blue",0.800788544966693,-0.761511958613512,0.800788544966693,0.761511958613512
"THAP4","blue",0.80039937134334,-0.6037608369267,0.80039937134334,0.6037608369267
"LOC285758","blue",0.800272399758298,-0.61718716696577,0.800272399758298,0.61718716696577
"MIER1","blue",0.799594411380576,-0.653178190755507,0.799594411380576,0.653178190755507
"MPND","blue",0.798867109904398,-0.646865388101221,0.798867109904398,0.646865388101221
"C14orf109","blue",0.798410476281011,-0.632903486162929,0.798410476281011,0.632903486162929
"CLMN","blue",0.798403784303014,-0.541550824205179,0.798403784303014,0.541550824205179
"C1orf21","blue",0.798098889478677,-0.70654467437781,0.798098889478677,0.70654467437781
"C21orf88","blue",0.797014532504424,-0.661907514385087,0.797014532504424,0.661907514385087
"SIRT6","blue",0.796726498664273,-0.630272224160248,0.796726498664273,0.630272224160248
"USP53","blue",0.796037020385037,-0.556218513359553,0.796037020385037,0.556218513359553
"FAM160A1","blue",0.795715684430982,-0.494373899716777,0.795715684430982,0.494373899716777
"LIMK2","blue",0.795177522359477,-0.578848387050809,0.795177522359477,0.578848387050809
"ABHD11-AS1","blue",0.795102966191039,-0.555143675263126,0.795102966191039,0.555143675263126
"PIGS","blue",0.794969696623016,-0.695372211650993,0.794969696623016,0.695372211650993
"HEATR5A","blue",0.794656573618969,-0.675714196016909,0.794656573618969,0.675714196016909
"PLEKHH1","blue",0.793798763535695,-0.539717253657358,0.793798763535695,0.539717253657358
"GSDMB","blue",0.793586392197171,-0.583297953407399,0.793586392197171,0.583297953407399
"SGPP2","blue",0.793158354280855,-0.564921390189349,0.793158354280855,0.564921390189349
"SGSM3","blue",0.792709399855754,-0.650370752935603,0.792709399855754,0.650370752935603
"TNFRSF11A","blue",0.79260068379872,-0.597588910376606,0.79260068379872,0.597588910376606
"TMEM98","blue",0.792205804863169,-0.639658898161268,0.792205804863169,0.639658898161268
"MGAT4A","blue",0.791645033011536,-0.629512040160119,0.791645033011536,0.629512040160119
"USP30","blue",0.791643120625196,-0.546289684773265,0.791643120625196,0.546289684773265
"CASP10","blue",0.79088459764313,-0.673119732684289,0.79088459764313,0.673119732684289
"MVP","blue",0.79073041185781,-0.615761032425308,0.79073041185781,0.615761032425308
"ILDR1","blue",0.790511763337952,-0.520572141716882,0.790511763337952,0.520572141716882
"SPECC1","blue",0.790438299772497,-0.692511940641639,0.790438299772497,0.692511940641639
"COX5A","blue",0.790064802278782,-0.508781096972243,0.790064802278782,0.508781096972243
"CYP4F12","blue",0.789944083403178,-0.538784126773973,0.789944083403178,0.538784126773973
"SPINT1","blue",0.789865463511507,-0.498423971755654,0.789865463511507,0.498423971755654
"CKMT1A","blue",0.789694782268808,-0.54238565834129,0.789694782268808,0.54238565834129
"PLA2G4F","blue",0.78944761601983,-0.608960789945643,0.78944761601983,0.608960789945643
"SYNE2","blue",0.789442040114139,-0.52098065855146,0.789442040114139,0.52098065855146
"GIPC2","blue",0.789345566404515,-0.480289944177007,0.789345566404515,0.480289944177007
"TST","blue",0.789334343501574,-0.506295974616774,0.789334343501574,0.506295974616774
"EXPH5","blue",0.789180180226428,-0.467060980148137,0.789180180226428,0.467060980148137
"MCU","blue",0.788907068389689,-0.599155795319724,0.788907068389689,0.599155795319724
"ZNF552","blue",0.788469735201583,-0.45588801170699,0.788469735201583,0.45588801170699
"FAM73B","blue",0.788049902061981,-0.701382399761883,0.788049902061981,0.701382399761883
"PLD1","blue",0.787310820046604,-0.611097616876616,0.787310820046604,0.611097616876616
"CTDP1","blue",0.786343992007484,-0.609352144131911,0.786343992007484,0.609352144131911
"UQCR10","blue",0.785981936131674,-0.551963616533014,0.785981936131674,0.551963616533014
"C1orf106","blue",0.785650209466903,-0.461863973128269,0.785650209466903,0.461863973128269
"LGR4","blue",0.785527624401911,-0.588431090524496,0.785527624401911,0.588431090524496
"UQCRC1","blue",0.78544044782296,-0.546296610650193,0.78544044782296,0.546296610650193
"GAB1","blue",0.785322204344925,-0.719599819823712,0.785322204344925,0.719599819823712
"TRIM10","blue",0.785117584178789,-0.531911438567445,0.785117584178789,0.531911438567445
"03-Mar","blue",0.78467211811196,-0.63737123821111,0.78467211811196,0.63737123821111
"HK2","blue",0.784211161171982,-0.525622030213255,0.784211161171982,0.525622030213255
"ATG4A","blue",0.784071861459381,-0.651981208310926,0.784071861459381,0.651981208310926
"ACSF2","blue",0.78394508813417,-0.567007930558584,0.78394508813417,0.567007930558584
"CAPN13","blue",0.783079661955357,-0.595344656139158,0.783079661955357,0.595344656139158
"MAST2","blue",0.782498563175494,-0.7144523561543,0.782498563175494,0.7144523561543
"SDHAP2","blue",0.7823351084854,-0.586159501176845,0.7823351084854,0.586159501176845
"PRSS12","blue",0.782189696543938,-0.653079834360635,0.782189696543938,0.653079834360635
"FZD5","blue",0.782157609147049,-0.461498725697347,0.782157609147049,0.461498725697347
"SGK2","blue",0.781419078068747,-0.478996847706187,0.781419078068747,0.478996847706187
"SLC44A1","blue",0.7810725677365,-0.469457249393349,0.7810725677365,0.469457249393349
"ARHGEF16","blue",0.780603909263302,-0.465175502158693,0.780603909263302,0.465175502158693
"CES2","blue",0.780463153351258,-0.54360577367008,0.780463153351258,0.54360577367008
"SLC17A5","blue",0.780206772329454,-0.541481823237326,0.780206772329454,0.541481823237326
"PRELID2","blue",0.779916106956111,-0.53031633690511,0.779916106956111,0.53031633690511
"IL18","blue",0.779119384732218,-0.525468010585877,0.779119384732218,0.525468010585877
"TMPRSS2","blue",0.779034282157859,-0.490029987916097,0.779034282157859,0.490029987916097
"CDC42SE2","blue",0.777995544082342,-0.587333330151399,0.777995544082342,0.587333330151399
"ZFP3","blue",0.777953824488423,-0.666569774667684,0.777953824488423,0.666569774667684
"TRPA1","blue",0.77783684183589,-0.752089228206465,0.77783684183589,0.752089228206465
"FBLIM1","blue",0.777417540110077,-0.757937916515152,0.777417540110077,0.757937916515152
"SERINC2","blue",0.777272054547803,-0.440054870117901,0.777272054547803,0.440054870117901
"KIAA1161","blue",0.777065603757424,-0.594024918117877,0.777065603757424,0.594024918117877
"IMPA1","blue",0.776318110421912,-0.552790899828345,0.776318110421912,0.552790899828345
"CLSTN1","blue",0.775975213247054,-0.667085814417034,0.775975213247054,0.667085814417034
"STX19","blue",0.775305812378013,-0.495860562145736,0.775305812378013,0.495860562145736
"FLNB","blue",0.774504904109556,-0.53224428382552,0.774504904109556,0.53224428382552
"CAPN2","blue",0.774364805610549,-0.639742461809798,0.774364805610549,0.639742461809798
"CRYBA2","blue",0.773851875623725,-0.656298528673895,0.773851875623725,0.656298528673895
"C1orf201","blue",0.77358378503777,-0.71084505729799,0.77358378503777,0.71084505729799
"DENND1B","blue",0.773577014052953,-0.546903185191934,0.773577014052953,0.546903185191934
"LTBP4","blue",0.773441201974859,-0.734648638765237,0.773441201974859,0.734648638765237
"HSBP1L1","blue",0.773071471108312,-0.524664952511093,0.773071471108312,0.524664952511093
"TNFSF10","blue",0.773051515417271,-0.589067852793234,0.773051515417271,0.589067852793234
"ANKRD13A","blue",0.772342726810355,-0.692511003584536,0.772342726810355,0.692511003584536
"XK","blue",0.772299594023101,-0.60427183947035,0.772299594023101,0.60427183947035
"CAMK2N1","blue",0.77209799840896,-0.556376433655976,0.77209799840896,0.556376433655976
"ATP2B1","blue",0.772014381647053,-0.614278944264072,0.772014381647053,0.614278944264072
"VPS37B","blue",0.771244577650159,-0.534924692511626,0.771244577650159,0.534924692511626
"SLC35G1","blue",0.771210031653279,-0.632617357111442,0.771210031653279,0.632617357111442
"PIP5K1B","blue",0.771205394784171,-0.590877188828125,0.771205394784171,0.590877188828125
"PROM2","blue",0.771166662365149,-0.569085188273609,0.771166662365149,0.569085188273609
"VAMP8","blue",0.771017357079531,-0.461837337412999,0.771017357079531,0.461837337412999
"JOSD1","blue",0.770801146041079,-0.695940775845734,0.770801146041079,0.695940775845734
"BAD","blue",0.77051457947856,-0.66164972903598,0.77051457947856,0.66164972903598
"C17orf109","blue",0.77035399409925,-0.7672553045375,0.77035399409925,0.7672553045375
"FLJ32063","blue",0.769666307956341,-0.55294257516827,0.769666307956341,0.55294257516827
"EPB41L4B","blue",0.769429868281369,-0.426391163106767,0.769429868281369,0.426391163106767
"CAST","blue",0.768381134120124,-0.588042656327155,0.768381134120124,0.588042656327155
"ATP5F1","blue",0.767554050888065,-0.544235449279644,0.767554050888065,0.544235449279644
"P2RY2","blue",0.767363212387497,-0.549882188713865,0.767363212387497,0.549882188713865
"DIRC2","blue",0.76668051389173,-0.596385110365404,0.76668051389173,0.596385110365404
"CGN","blue",0.766326924135506,-0.455773848507997,0.766326924135506,0.455773848507997
"WASL","blue",0.766176056807573,-0.629063065596989,0.766176056807573,0.629063065596989
"CTSS","blue",0.765651245420763,-0.518280165343647,0.765651245420763,0.518280165343647
"TAX1BP3","blue",0.765201616616693,-0.65670975375175,0.765201616616693,0.65670975375175
"COX6B2","blue",0.764993336645337,-0.641499504100469,0.764993336645337,0.641499504100469
"FMN1","blue",0.764710760719125,-0.528465841294786,0.764710760719125,0.528465841294786
"CCNDBP1","blue",0.764353720513897,-0.620110279177795,0.764353720513897,0.620110279177795
"GLTPD1","blue",0.764348507625519,-0.572573057341786,0.764348507625519,0.572573057341786
"ATP5A1","blue",0.763875613935452,-0.614863592991426,0.763875613935452,0.614863592991426
"ZADH2","blue",0.763632062381936,-0.649242092609255,0.763632062381936,0.649242092609255
"HADH","blue",0.763495539015463,-0.589081484816183,0.763495539015463,0.589081484816183
"TMEM144","blue",0.763468596785958,-0.555544173946649,0.763468596785958,0.555544173946649
"MFSD6L","blue",0.763204426005918,-0.491780620139597,0.763204426005918,0.491780620139597
"SLC16A5","blue",0.762851907620629,-0.571757121288737,0.762851907620629,0.571757121288737
"FAM63A","blue",0.762715593965285,-0.664709482648293,0.762715593965285,0.664709482648293
"TBC1D10A","blue",0.761983981909528,-0.656638702944874,0.761983981909528,0.656638702944874
"CXCL14","blue",0.761840840786166,-0.756120001616906,0.761840840786166,0.756120001616906
"ATP6V0D1","blue",0.761602221583218,-0.69889241968184,0.761602221583218,0.69889241968184
"NEU4","blue",0.761550136393746,-0.563905684250502,0.761550136393746,0.563905684250502
"ANKRD9","blue",0.761346336885812,-0.613198582930511,0.761346336885812,0.613198582930511
"MAML3","blue",0.760922258937744,-0.566423269722497,0.760922258937744,0.566423269722497
"SLC37A1","blue",0.760842279926689,-0.56315018014889,0.760842279926689,0.56315018014889
"DGKA","blue",0.76058101728095,-0.648828549920303,0.76058101728095,0.648828549920303
"PDE9A","blue",0.760266019541704,-0.691433304978836,0.760266019541704,0.691433304978836
"TSPAN8","blue",0.760158965377851,-0.442974397900872,0.760158965377851,0.442974397900872
"GOLPH3L","blue",0.760040685852268,-0.505984699031659,0.760040685852268,0.505984699031659
"CKMT1B","blue",0.759520111376428,-0.513337201049466,0.759520111376428,0.513337201049466
"MCOLN2","blue",0.759464070168405,-0.602793657513402,0.759464070168405,0.602793657513402
"C19orf33","blue",0.759429134933275,-0.422279760587681,0.759429134933275,0.422279760587681
"GOLGA2P5","blue",0.759164394725548,-0.536602978949652,0.759164394725548,0.536602978949652
"TMEM50A","blue",0.758456086083785,-0.645994875107286,0.758456086083785,0.645994875107286
"RNF186","blue",0.757652840398383,-0.521411269632392,0.757652840398383,0.521411269632392
"POLD4","blue",0.756985769708403,-0.528188296391367,0.756985769708403,0.528188296391367
"FAM134B","blue",0.756858457841123,-0.575832274054819,0.756858457841123,0.575832274054819
"TTC7A","blue",0.756564828738989,-0.693731533039276,0.756564828738989,0.693731533039276
"FRYL","blue",0.756116488822078,-0.535715967585007,0.756116488822078,0.535715967585007
"PI16","blue",0.755470497122254,-0.756713477793506,0.755470497122254,0.756713477793506
"AIFM3","blue",0.75419289250418,-0.520237849688256,0.75419289250418,0.520237849688256
"PKP2","blue",0.753802552948892,-0.457055697230623,0.753802552948892,0.457055697230623
"MAGI3","blue",0.753722674683837,-0.603448169231953,0.753722674683837,0.603448169231953
"MUC12","blue",0.752995977924077,-0.603311889351257,0.752995977924077,0.603311889351257
"RAB4B","blue",0.751775898616285,-0.631949534201751,0.751775898616285,0.631949534201751
"CORO2A","blue",0.751736530715289,-0.519873095295961,0.751736530715289,0.519873095295961
"AGR3","blue",0.751678633420682,-0.469422124486703,0.751678633420682,0.469422124486703
"ASAP2","blue",0.751439254595665,-0.637881062548702,0.751439254595665,0.637881062548702
"STARD5","blue",0.750983855161484,-0.516363427317109,0.750983855161484,0.516363427317109
"BPNT1","blue",0.750752027630425,-0.525264637765111,0.750752027630425,0.525264637765111
"ENTPD4","blue",0.750564107533285,-0.646630985096527,0.750564107533285,0.646630985096527
"ZFAND2B","blue",0.749119084911596,-0.566210481017334,0.749119084911596,0.566210481017334
"MAOA","blue",0.749070801686092,-0.573833941633124,0.749070801686092,0.573833941633124
"B3GNT8","blue",0.748940055600753,-0.596413179882746,0.748940055600753,0.596413179882746
"EDN2","blue",0.748708333917373,-0.571289345431226,0.748708333917373,0.571289345431226
"IDH3A","blue",0.748084389899396,-0.646151589684776,0.748084389899396,0.646151589684776
"KRT19","blue",0.747564961900295,-0.458642424144454,0.747564961900295,0.458642424144454
"BAIAP2L2","blue",0.747135010214365,-0.502904265118784,0.747135010214365,0.502904265118784
"FAM108C1","blue",0.747092304611765,-0.473255849148284,0.747092304611765,0.473255849148284
"MTNR1A","blue",0.747036473400132,-0.654547534336049,0.747036473400132,0.654547534336049
"SHD","blue",0.746920151378629,-0.482351059838055,0.746920151378629,0.482351059838055
"CKB","blue",0.746476892890212,-0.59978567710374,0.746476892890212,0.59978567710374
"GRAMD4","blue",0.746307483101921,-0.564099434130599,0.746307483101921,0.564099434130599
"NIPAL1","blue",0.746225347102248,-0.493343805836257,0.746225347102248,0.493343805836257
"BCAT2","blue",0.745365059070231,-0.602816225252107,0.745365059070231,0.602816225252107
"NR2F6","blue",0.744485294233202,-0.542926388968926,0.744485294233202,0.542926388968926
"C17orf59","blue",0.744429833373119,-0.665275393849988,0.744429833373119,0.665275393849988
"FOXD2","blue",0.744020178325299,-0.513153806171405,0.744020178325299,0.513153806171405
"RAB26","blue",0.743845488227499,-0.547783928256592,0.743845488227499,0.547783928256592
"TPRG1L","blue",0.743488895228798,-0.599332928940465,0.743488895228798,0.599332928940465
"CPT1A","blue",0.742944344948216,-0.553022524333063,0.742944344948216,0.553022524333063
"MADCAM1","blue",0.74252179911494,-0.749292624346564,0.74252179911494,0.749292624346564
"DOCK5","blue",0.742501722808,-0.527268454696782,0.742501722808,0.527268454696782
"DAB2IP","blue",0.742314554861138,-0.658979358599304,0.742314554861138,0.658979358599304
"RHOC","blue",0.741848003526275,-0.66961006131924,0.741848003526275,0.66961006131924
"SLC25A24","blue",0.741135006639059,-0.51491109399527,0.741135006639059,0.51491109399527
"RER1","blue",0.741038041273602,-0.561804388788894,0.741038041273602,0.561804388788894
"PRR13","blue",0.740127613836587,-0.507723851042127,0.740127613836587,0.507723851042127
"GAK","blue",0.739518440949143,-0.597180272575033,0.739518440949143,0.597180272575033
"FGD4","blue",0.739429564660248,-0.521390163863161,0.739429564660248,0.521390163863161
"SMCR7","blue",0.738866566561003,-0.608217006033768,0.738866566561003,0.608217006033768
"OR7E14P","blue",0.737414827711416,-0.573267886507032,0.737414827711416,0.573267886507032
"TFCP2L1","blue",0.736261952282616,-0.472270611700428,0.736261952282616,0.472270611700428
"SOSTDC1","blue",0.735424644528641,-0.632074256550351,0.735424644528641,0.632074256550351
"NAALADL1","blue",0.735098746322612,-0.712963535294625,0.735098746322612,0.712963535294625
"CEACAM1","blue",0.735029143165494,-0.53754131982094,0.735029143165494,0.53754131982094
"THSD4","blue",0.734954094766863,-0.637176679009848,0.734954094766863,0.637176679009848
