"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
"OTOP2",-4.56337657159757,1.96187204660801,-14.4118901971115,3.39133285689574e-20,4.53149896338409e-16,35.5065042114465,"OTOP2","Down"
"BEST4",-5.08298340021413,2.47370009653285,-14.0600950027931,9.81516108820704e-20,6.55750912303112e-16,34.4836617520633,"BEST4","Down"
"CA7",-5.34974594370156,2.6516227597362,-13.1480651920296,1.65927857257579e-18,7.39042676225258e-15,31.7538830464577,"CA7","Down"
"SPIB",-3.71733621071343,2.20740773401355,-12.4982386148804,1.32752954918948e-17,4.43461245906747e-14,29.7394030451172,"SPIB","Down"
"FCN3",4.01272863482629,1.73142962252971,11.7966127644273,1.33241956157242e-16,3.56075803634614e-13,27.4992547422645,"FCN3","Up"
"NKX2-3",-2.99938352446458,1.8112695165504,-11.6782558430939,1.97834132816448e-16,4.40576613782229e-13,27.114746091097,"NKX2-3","Down"
"APOA2",7.84800697221384,4.2359423202814,11.5542612748266,2.99894970725296e-16,5.72456656975916e-13,26.7098901889799,"APOA2","Up"
"COLEC11",3.23561937191654,1.81807726272048,11.3372615961953,6.24004973404054e-16,9.70946434178272e-13,25.9963884656677,"COLEC11","Up"
"CA4",-6.42791893213567,3.97695130118985,-11.3132224436256,6.77016081030155e-16,9.70946434178272e-13,25.9169596136336,"CA4","Down"
"FOXF1-AS1",-2.51082872340227,1.95183350833738,-11.2923818505901,7.26647533436815e-16,9.70946434178272e-13,25.8480370096486,"FOXF1-AS1","Down"
"ALPI",-2.76986286249872,1.53246376133169,-11.1944416969718,1.01398524691183e-15,1.23171553356689e-12,25.5233635940476,"ALPI","Down"
"ORM2",6.29539389486745,2.71313401480376,11.090246586102,1.44728074005132e-15,1.61154710404715e-12,25.1765626039359,"ORM2","Up"
"SCARA5",-3.70091744989277,2.18904669911345,-11.017491208598,1.85693415096911e-15,1.62023688278254e-12,24.9335588009527,"SCARA5","Down"
"NPY",-1.97031432751538,0.995326414673903,-11.0122227351347,1.89080122073357e-15,1.62023688278254e-12,24.9159351279161,"NPY","Down"
"APOC2",5.8827434848239,3.79745089933547,11.0107208275198,1.90056970721647e-15,1.62023688278254e-12,24.9109104030802,"APOC2","Up"
"CLDN1",4.40391630339749,3.32937385235598,11.0047197056213,1.94011301635388e-15,1.62023688278254e-12,24.8908303371238,"CLDN1","Up"
"CLCA4",-6.89556687435948,3.96000858882198,-10.8803949471303,2.97534331623895e-15,2.33861984656382e-12,24.473778142723,"CLCA4","Down"
"D4S234E",-1.54402448122119,1.13665552100121,-10.8221378605464,3.63782888966206e-15,2.70048164575914e-12,24.2776631542955,"D4S234E","Down"
"GUCA2B",-6.11391928807336,3.55777121437123,-10.7534326009168,4.61356396307175e-15,3.2445495618192e-12,24.0458141992803,"GUCA2B","Down"
"ORM1",7.50901733281729,4.03314377982741,10.7043074419679,5.46983951247656e-15,3.65439977828559e-12,23.8796684037159,"ORM1","Up"
"TMIGD1",-6.02852115104634,3.20540591503127,-10.6570648750197,6.44464169633502e-15,3.9557957251231e-12,23.7195995345315,"TMIGD1","Down"
"APOC3",7.19287888862428,3.64855836698051,10.6516077753772,6.56800668604986e-15,3.9557957251231e-12,23.7010913320177,"APOC3","Up"
"APOA1",7.37292716916106,3.93099193753315,10.6271111315435,7.15185027311535e-15,3.9557957251231e-12,23.6179624419878,"APOA1","Up"
"FGL1",6.40973798950977,2.68470013757752,10.6235162217019,7.2418348478065e-15,3.9557957251231e-12,23.6057567908684,"FGL1","Up"
"LPAR1",-1.9125273228552,2.30918203343087,-10.6172586818609,7.40120439515623e-15,3.9557957251231e-12,23.5845069214913,"LPAR1","Down"
"FGG",7.31587075350654,3.89049196109384,10.5518032402307,9.29637316243676e-15,4.35677802981511e-12,23.3619318268104,"FGG","Up"
"VTN",6.42733102872217,2.84214398177367,10.5447424254548,9.52812369406353e-15,4.35677802981511e-12,23.3378899737049,"VTN","Up"
"HP",7.7268024868504,4.92453796797518,10.5408673490458,9.65778240828155e-15,4.35677802981511e-12,23.3246928007352,"HP","Up"
"TNFRSF13B",-1.85622049869649,1.07862289407611,-10.5393724038041,9.7082777355781e-15,4.35677802981511e-12,23.3196010296099,"TNFRSF13B","Down"
"CYP2E1",6.4776420128399,3.04661827981746,10.5278337222968,1.01071026484262e-14,4.35677802981511e-12,23.2802909484639,"CYP2E1","Up"
"AMBP",6.60000905749478,3.11633796155868,10.5278145984664,1.01077771983437e-14,4.35677802981511e-12,23.2802257833823,"AMBP","Up"
"GC",6.08974254335554,2.56065815261022,10.4920837820653,1.1450963017098e-14,4.78149274482698e-12,23.1583919476704,"GC","Up"
"FOXF2",-2.37611392314437,2.05238804065646,-10.481513008442,1.18818861336842e-14,4.81108371267542e-12,23.1223174851583,"FOXF2","Down"
"FGB",6.98453742835322,3.40019763613073,10.4143331743276,1.5030699052793e-14,5.90706472774766e-12,22.8927306906641,"FGB","Up"
"AHSG",6.0658005826659,2.48695202794645,10.3946336474883,1.61049941008369e-14,6.14842660501092e-12,22.8253016007647,"AHSG","Up"
"CPNE5",-1.4800784289107,1.54108312802497,-10.3425141866014,1.93365237567632e-14,7.04218898591062e-12,22.6466723403596,"CPNE5","Down"
"TCF21",-2.60726903555866,2.7265524340971,-10.3344508789797,1.98919484483696e-14,7.04218898591062e-12,22.6190071212759,"TCF21","Down"
"MS4A12",-7.07410733875104,4.72556805977211,-10.328236155032,2.03310057557519e-14,7.04218898591062e-12,22.5976789592681,"MS4A12","Down"
"FGA",7.045750664721,3.59567730680718,10.3251284988987,2.05542112296448e-14,7.04218898591062e-12,22.5870120952394,"FGA","Up"
"GLP2R",-1.35525933388081,0.811214084034574,-10.3114320297297,2.15678072914762e-14,7.20472602571763e-12,22.5399856188081,"GLP2R","Down"
"APOH",6.54364284864258,3.36252444433949,10.2961069694052,2.27618820939494e-14,7.41815289120371e-12,22.4873402522408,"APOH","Up"
"FBLN1",-3.57132234532287,4.56883379924658,-10.2886377647159,2.33678274881624e-14,7.43430740230537e-12,22.4616713071703,"FBLN1","Down"
"CA1",-7.79700883032028,5.2588853114164,-10.2317281510154,2.85527078505139e-14,8.87258796043177e-12,22.265870963461,"CA1","Down"
"ACVRL1",-2.29914293648289,4.17125964388461,-10.2067198411135,3.11847752267745e-14,9.45259294282861e-12,22.1797046201538,"ACVRL1","Down"
"ASGR1",4.25566353688864,2.01985757833975,10.2008784911465,3.18340579574381e-14,9.45259294282861e-12,22.1595673334721,"ASGR1","Up"
"CRP",5.93334424010233,2.96425815726924,10.1839792213341,3.3790337726867e-14,9.8153585370956e-12,22.1012861985779,"CRP","Up"
"IGJ",-5.41902308642211,9.05562372078357,-10.1684413906102,3.56959558127383e-14,1.01482842887194e-11,22.0476700382143,"IGJ","Down"
"HPX",6.1582741120305,2.84904304583593,10.1241074980152,4.17511747394821e-14,1.16224832681033e-11,21.8945288894493,"HPX","Up"
"SLC25A23",-1.65868967662206,4.42123216346332,-10.1013514875998,4.52517602172204e-14,1.23398779596428e-11,21.8158325260628,"SLC25A23","Down"
"TMEM72",-2.70669823910283,1.61963014555236,-10.0864586312831,4.77016703419105e-14,1.26897604547647e-11,21.7642957615024,"TMEM72","Down"
"FMO3",4.17076980043211,1.86141718385973,10.0821552719534,4.84342002090256e-14,1.26897604547647e-11,21.749399082099,"FMO3","Up"
"TRPM6",-3.1824224548999,1.9694463739529,-10.0562361902814,5.30926964316391e-14,1.36427809561454e-11,21.6596302556659,"TRPM6","Down"
"SERPINF2",4.61422983414283,2.5286069705738,10.0431820194088,5.56076037521069e-14,1.40194113459557e-11,21.6143880902246,"SERPINF2","Up"
"SERPINC1",5.69817172951425,2.27131770054727,10.006367619773,6.33668059621115e-14,1.56797640975136e-11,21.4866916459123,"SERPINC1","Up"
"C2orf88",-3.62466283268732,2.68113538697826,-9.82337163714531,1.21566106011651e-13,2.95339328823215e-11,20.849608119942,"C2orf88","Down"
"CFHR1",5.29742697826528,2.30663521053508,9.78843278231995,1.37726239774022e-13,3.28624645689372e-11,20.7275363801826,"CFHR1","Up"
"GNA11",-1.5989356625575,5.69511022217683,-9.73581076718944,1.66250367061156e-13,3.87970804936017e-11,20.5434228703032,"GNA11","Down"
"VIP",-4.04960588299729,2.64725339223339,-9.73221346811702,1.68405228905021e-13,3.87970804936017e-11,20.5308253592052,"VIP","Down"
"F12",3.1378132908415,2.36971059747146,9.72188223078232,1.74751766473553e-13,3.88630581068814e-11,20.4946380160414,"F12","Up"
"APOC1",4.89460576273,6.7810717626502,9.71844478398904,1.76916448135768e-13,3.88630581068814e-11,20.4825949999168,"APOC1","Up"
"SPP1",5.23730027286398,5.03526919770203,9.71765589167693,1.77417044193965e-13,3.88630581068814e-11,20.4798309485378,"SPP1","Up"
"TF",5.79663572516385,2.63168955050538,9.70905480516248,1.82968473588895e-13,3.94326571628195e-11,20.4496907363541,"TF","Up"
"HRG",5.83323805238591,2.42308110979887,9.67098668695367,2.09720475836491e-13,4.44807142559872e-11,20.3161928745878,"HRG","Up"
"SLCO2A1",-2.39134377557773,2.71835118794344,-9.640055275708,2.3433870426273e-13,4.89255275993531e-11,20.207604661072,"SLCO2A1","Down"
"WNT2B",-1.50364170915107,1.15358845328579,-9.56495588760048,3.06944253938463e-13,6.30982941711653e-11,19.9435259383906,"WNT2B","Down"
"FAM176A",2.44406617875954,1.48137946788716,9.54824041117644,3.25974611045806e-13,6.5995041709001e-11,19.8846649345133,"FAM176A","Up"
"C11orf86",-2.98604769782778,1.78179871352327,-9.53974641976999,3.36096245906235e-13,6.70286274298375e-11,19.8547431613719,"C11orf86","Down"
"PEX26",-1.82081314447633,4.30869418830301,-9.52670098006387,3.5226198074363e-13,6.91161463823927e-11,19.8087729908993,"PEX26","Down"
"GPR15",-3.58777004345715,2.22992112278272,-9.52306269542015,3.56908703815678e-13,6.91161463823927e-11,19.7959489846854,"GPR15","Down"
"CNNM2",-1.5229878835795,2.70089106793318,-9.50681395938443,3.78427098133839e-13,7.22363269323479e-11,19.7386592292407,"CNNM2","Down"
"BMP3",-3.05835635099357,1.66997255904033,-9.49411735059393,3.96147867192405e-13,7.3443625574334e-11,19.6938740541137,"BMP3","Down"
"WSCD1",-2.08334656529306,1.64290520563884,-9.49115831205424,4.00396605912828e-13,7.3443625574334e-11,19.6834340858975,"WSCD1","Down"
"HAMP",5.61950471380409,2.57224149472267,9.49057387838913,4.01241181479298e-13,7.3443625574334e-11,19.6813719995986,"HAMP","Up"
"A1BG",5.05267720020887,2.5602288233263,9.46806586224488,4.3517136726019e-13,7.85778352612251e-11,19.6019284301649,"A1BG","Up"
"SNTB1",2.13006154899804,3.33232676928202,9.44153562335764,4.78898951352798e-13,8.53206371730145e-11,19.5082197953411,"SNTB1","Up"
"GLTP",-1.52407389213889,4.2892993074327,-9.41636321485015,5.24478520347088e-13,9.2211605116813e-11,19.4192392452572,"GLTP","Down"
"AQP9",3.85452983028124,1.88596085794004,9.40492547645543,5.46609703694174e-13,9.48545306592409e-11,19.3787868652409,"AQP9","Up"
"DHRS11",-2.80044527918412,4.60057971871541,-9.38750583342964,5.82137381204676e-13,9.97246113802165e-11,19.3171520105936,"DHRS11","Down"
"HAPLN1",-1.79659296676973,1.03803312488333,-9.36073005988518,6.41339477813193e-13,1.08475672184049e-10,19.2223520308395,"HAPLN1","Down"
"ITIH4",4.97660982011652,2.4549226707961,9.34470082937514,6.79646846137624e-13,1.13518014476137e-10,19.1655652019296,"ITIH4","Up"
"AGXT",4.57604388113092,2.09949125048829,9.3359810710591,7.01445550615799e-13,1.15712536386769e-10,19.1346626760199,"AGXT","Up"
"P2RX1",-1.42558815718302,1.2215788397101,-9.33159530779724,7.12674503538235e-13,1.16131179466804e-10,19.1191167591374,"P2RX1","Down"
"VSTM2A",-1.92121696626939,0.943653862194381,-9.31371608202243,7.60356769597486e-13,1.22075983454097e-10,19.055721305463,"VSTM2A","Down"
"AHCYL2",-3.27663149601856,4.7889279755942,-9.3111609566391,7.67428724004205e-13,1.22075983454097e-10,19.0466588021273,"AHCYL2","Down"
"PAH",4.34734040848592,1.78313974116669,9.28294605948981,8.50068981337985e-13,1.33486710011215e-10,18.9465426649814,"PAH","Up"
"KIAA1211",-1.881546118275,2.11121157090312,-9.27933364816786,8.61277862939954e-13,1.33486710011215e-10,18.9337188199427,"KIAA1211","Down"
"SAA2",6.01004132257997,2.90451447327158,9.27683046928486,8.69132148703467e-13,1.33486710011215e-10,18.9248319181972,"SAA2","Up"
"CDKN2B",-3.25949889303354,3.63359515718028,-9.26700327599464,9.00671213360433e-13,1.3675873582866e-10,18.8899369083662,"CDKN2B","Down"
"TFR2",4.15735025230729,1.98499186112602,9.23976793454067,9.94238126202291e-13,1.47318522049602e-10,18.7931777324902,"TFR2","Up"
"DISP2",-1.23842593723833,0.961124700605626,-9.23958233583593,9.94908248179949e-13,1.47318522049602e-10,18.7925181024128,"DISP2","Down"
"GUCA2A",-6.14547878507589,5.1370639008804,-9.23727097928352,1.00329183554212e-12,1.47318522049602e-10,18.784303102949,"GUCA2A","Down"
"RBP4",5.44684604940141,3.90603020362141,9.21149177762586,1.10176157940331e-12,1.56967192021416e-10,18.6926432286672,"RBP4","Up"
"TP53I3",-1.67958937566326,4.12355161086593,-9.21135070111228,1.10232641082375e-12,1.56967192021416e-10,18.6921414408113,"TP53I3","Down"
"SCGN",-2.86138206117414,1.74058074543484,-9.2108721482674,1.10424457790848e-12,1.56967192021416e-10,18.6904392860638,"SCGN","Down"
"TPSB2",-3.13155544134344,3.89245563719911,-9.18174426132142,1.22755555279544e-12,1.72658918910028e-10,18.5867927426065,"TPSB2","Down"
"AQP8",-6.31787135021708,4.39397914358962,-9.17683956021801,1.24964379721017e-12,1.7393479602419e-10,18.5693320801988,"AQP8","Down"
"PTN",-2.13391286531092,2.40350430678812,-9.16404413593343,1.30917079359203e-12,1.79153714829462e-10,18.5237695797366,"PTN","Down"
"FCGBP",-5.41231081146735,4.76131116287089,-9.16073473168743,1.32502637296227e-12,1.79153714829462e-10,18.5119827311576,"FCGBP","Down"
"AZGP1",4.3267823245515,4.29214265506417,9.16025050419876,1.32736250322682e-12,1.79153714829462e-10,18.5102580069178,"AZGP1","Up"
"PTGDR2",-1.49467322713159,1.11425580658521,-9.14802715905761,1.38772738671933e-12,1.85428133413436e-10,18.4667133362477,"PTGDR2","Down"
"BDKRB2",-1.52845439087706,2.40455491580266,-9.12936307256747,1.48527803528711e-12,1.9528515563573e-10,18.4001963426523,"BDKRB2","Down"
"SLC26A3",-6.25595457653389,6.16878512248107,-9.12570954233529,1.50516736635952e-12,1.9528515563573e-10,18.3871716107815,"SLC26A3","Down"
"RCL1",1.27269029903499,2.70571576904104,9.12567779892274,1.50534134339771e-12,1.9528515563573e-10,18.3870584408256,"RCL1","Up"
"TPSAB1",-2.91682577053381,3.55421269754037,-9.1119658329002,1.58241883290882e-12,2.03310388897381e-10,18.3381642699319,"TPSAB1","Down"
"FCGR3A",2.86380535249044,3.79502622728797,9.10813854582356,1.60463374615053e-12,2.04201105867271e-10,18.324513723015,"FCGR3A","Up"
"AGT",3.95745611512519,3.08349943734478,9.10188872127119,1.64158711551322e-12,2.06932896580072e-10,18.302219872572,"AGT","Up"
"SCUBE1",-1.38688385519783,1.00358614950126,-9.08618386452904,1.73827269556019e-12,2.17072894935283e-10,18.2461825020717,"SCUBE1","Down"
"CDKN2B-AS1",-3.0825902797537,1.73152775194387,-9.08199775392413,1.76499860986182e-12,2.18369550231237e-10,18.2312418783964,"CDKN2B-AS1","Down"
"CD177",-6.24723334928056,4.12329293221578,-9.07131820993729,1.83507092158812e-12,2.24956125268444e-10,18.1931181101974,"CD177","Down"
"ZER1",-1.09496059211916,3.57327116547415,-9.06356621648365,1.88768317775967e-12,2.28891479615167e-10,18.1654383889456,"ZER1","Down"
"ADAMDEC1",-4.49561238622783,4.33876389159472,-9.06157606873647,1.90143348580179e-12,2.28891479615167e-10,18.1583313433328,"ADAMDEC1","Down"
"C17orf109",-1.39553611879863,1.14725002987783,-9.05886706294529,1.92031273788779e-12,2.29100167889792e-10,18.14865657817,"C17orf109","Down"
"OSTBETA",-3.41704369009359,3.11375466539749,-9.05351401696362,1.9581752892101e-12,2.31549895702879e-10,18.12953704649,"OSTBETA","Down"
"BTNL8",-3.7057406382718,3.17707996295633,-9.02224833712962,2.19483135155996e-12,2.56968092465109e-10,18.0178118601295,"BTNL8","Down"
"SERPINA3",5.40236806969933,3.97160646290892,9.02016411657024,2.21159486854419e-12,2.56968092465109e-10,18.0103608625095,"SERPINA3","Up"
"DGAT2",2.56300983637018,2.9058401003064,9.00968420344262,2.29785952994348e-12,2.64689646888835e-10,17.9728895674841,"DGAT2","Up"
"CCDC48",-0.987246843109433,1.04090168179831,-8.99528836522981,2.42190885527214e-12,2.7659441131749e-10,17.9214003096712,"CCDC48","NS"
"TTR",5.33607067256341,3.05778904643626,8.97505419196511,2.60775210528216e-12,2.95294776532035e-10,17.848997227583,"TTR","Up"
"HSD11B1",3.92489414916047,2.46641149820317,8.96835371888307,2.6724057668539e-12,2.98965690897263e-10,17.8250130117681,"HSD11B1","Up"
"ZZEF1",-1.44022267084376,3.11026358763527,-8.9670757932336,2.68491864299293e-12,2.98965690897263e-10,17.8204382396985,"ZZEF1","Down"
"GDPD2",-2.0453057599424,1.43924182025893,-8.95844898761237,2.7709454760813e-12,3.05994821912383e-10,17.7895517774799,"GDPD2","Down"
"PLCD1",-1.89867757915192,3.09562407484949,-8.94630337640734,2.89678653857081e-12,3.15501517596785e-10,17.7460556058254,"PLCD1","Down"
"SERPINA10",3.67198081457807,1.58088588391648,8.94559912208481,2.90425734653529e-12,3.15501517596785e-10,17.7435331057185,"SERPINA10","Up"
"HOXD4",-1.31735361851479,0.831376953635694,-8.93945280892541,2.97028690410111e-12,3.20072367843541e-10,17.7215163365763,"HOXD4","Down"
"EDIL3",-2.38609007570643,3.25867577395802,-8.92984460603148,3.07654823918465e-12,3.28870700575882e-10,17.6870919265614,"EDIL3","Down"
"CDC14A",-1.34547809349848,1.85025009362245,-8.92647314741976,3.11473474817934e-12,3.30310204009304e-10,17.675010662448,"CDC14A","Down"
"TRPA1",-1.65897691838501,1.21651961353064,-8.92303853075187,3.15412724023662e-12,3.3185392270899e-10,17.6627020371349,"TRPA1","Down"
"SEMA6D",-2.10070786455426,1.71916963143912,-8.91788265250431,3.2142047657789e-12,3.35532844377638e-10,17.6442229625131,"SEMA6D","Down"
"CPA3",-2.47927974269613,2.89268866818852,-8.90546940221739,3.36361483395634e-12,3.48407917917245e-10,17.5997232223616,"CPA3","Down"
"APPL2",-1.71250645099872,4.41424615298003,-8.9032497416071,3.39105905321093e-12,3.48548700530804e-10,17.5917646174937,"APPL2","Down"
"NIT2",1.13148948622607,4.51816418905084,8.8890841967824,3.5715921319921e-12,3.64302397463194e-10,17.5409637532733,"NIT2","Up"
"CHGA",-5.53489517569003,3.57286265060533,-8.87377439036215,3.77760403129819e-12,3.82396553531867e-10,17.4860395033483,"CHGA","Down"
"SLC27A5",3.6762667172785,1.96621792795105,8.86564591331333,3.89180092278193e-12,3.90994315264753e-10,17.4568701030579,"SLC27A5","Up"
"C15orf38-AP3S2",-1.60584909309141,1.64710003344911,-8.84732204183997,4.16214176168166e-12,4.12078348737106e-10,17.3910930301713,"C15orf38-AP3S2","Down"
"TNFRSF12A",2.94299312195298,4.54701181297002,8.84724338239102,4.16334209545796e-12,4.12078348737106e-10,17.3908106042678,"TNFRSF12A","Up"
"NR3C2",-2.64396708198726,2.82513561295508,-8.83745823094945,4.3154122959398e-12,4.23989258076085e-10,17.3556729633784,"NR3C2","Down"
"USP2",-1.91233545307563,1.42578975530393,-8.83316258622374,4.38392435836471e-12,4.2757662245598e-10,17.3402450690343,"USP2","Down"
"TUBAL3",-2.51220389889616,2.20228238785652,-8.81461361954836,4.69255937697927e-12,4.54362162284036e-10,17.2736079360478,"TUBAL3","Down"
"PLAC2",-1.2855162398712,0.734592153364465,-8.79212164421842,5.096289614347e-12,4.86593854150579e-10,17.1927662704148,"PLAC2","Down"
"ALDH4A1",2.53771333697227,2.99720017988648,8.79201557071583,5.09827417909602e-12,4.86593854150579e-10,17.1923849148696,"ALDH4A1","Up"
"C16orf89",-1.75885328903037,1.04781592477571,-8.78693199191166,5.19430180917867e-12,4.92242984214507e-10,17.1741073164076,"C16orf89","Down"
"MMP28",-3.11287962714143,3.2551435396627,-8.78381795244404,5.2540220197615e-12,4.92555650067868e-10,17.1629099637151,"MMP28","Down"
"CDKL1",-1.4055594236952,1.39848361326101,-8.78274760423593,5.27470800972921e-12,4.92555650067868e-10,17.1590610553346,"CDKL1","Down"
"SLC25A34",-1.49143176501386,1.09949952622587,-8.78102415629267,5.30818841563935e-12,4.92555650067868e-10,17.1528634370141,"SLC25A34","Down"
"SAA1",6.18739991251152,4.61316179866162,8.77861773472941,5.35529456281248e-12,4.93499627229658e-10,17.1442093890735,"SAA1","Up"
"UGT1A8",-2.74319887126121,1.94359672213289,-8.76533839086273,5.62290796350406e-12,5.14611617865351e-10,17.0964450815693,"UGT1A8","Down"
"B3GNT6",-4.23317434957811,2.87779366569912,-8.76044665390281,5.72484585441808e-12,5.20376804807717e-10,17.0788463440343,"B3GNT6","Down"
"MALL",-2.57535804136953,5.42195506093743,-8.75519945116008,5.83625918723285e-12,5.26919562566252e-10,17.0599665539625,"MALL","Down"
"CHRDL1",-2.72047464877978,1.82174523589111,-8.7478127836524,5.99680671571361e-12,5.37780747217216e-10,17.0333849541081,"CHRDL1","Down"
"EDN3",-3.2882224130723,2.59384202975676,-8.74306737592451,6.1022838082945e-12,5.43591441642874e-10,17.0163057877186,"EDN3","Down"
"CEACAM7",-5.90466578186643,6.27404184831664,-8.72929261557856,6.41915095076077e-12,5.68031092742155e-10,16.9667186229916,"CEACAM7","Down"
"TP53INP2",-2.04807243068622,4.35768120314704,-8.72165643680133,6.60188833236618e-12,5.80358104586032e-10,16.939222761553,"TP53INP2","Down"
"CWH43",-3.27603312911497,2.10333341395208,-8.68913755386812,7.44054769583113e-12,6.49807832102586e-10,16.8220777003521,"CWH43","Down"
"PI16",-1.97133965872734,1.09804750935624,-8.68682531160591,7.5041108717302e-12,6.51103438104278e-10,16.8137448901999,"PI16","Down"
"C14orf176",-2.09639365370616,2.27591636394312,-8.68425124650333,7.57551422472282e-12,6.53058200456428e-10,16.8044680227187,"C14orf176","Down"
"ZBTB7C",-2.84209983600512,2.63504777844574,-8.6738929165712,7.86982549864314e-12,6.74080822518395e-10,16.7671314831947,"ZBTB7C","Down"
"CCL28",-3.51753121419567,4.18664731629225,-8.67212214003499,7.9212776520399e-12,6.74166318385714e-10,16.760747870171,"CCL28","Down"
"ZG16",-6.78792205214125,5.14217901280093,-8.6664240949506,8.08914896650751e-12,6.8148222903505e-10,16.7402048367833,"ZG16","Down"
"ETV4",3.42475648463123,3.15668493404293,8.66575010588962,8.1092407137085e-12,6.8148222903505e-10,16.737774748105,"ETV4","Up"
"TNFRSF17",-3.10047730224618,2.28790915768066,-8.64163991940006,8.86196537969575e-12,7.40084883771841e-10,16.6508210233467,"TNFRSF17","Down"
"CXCL14",-3.64180094499578,4.88967895740448,-8.63167248952334,9.19332810569057e-12,7.60316513595744e-10,16.614859957547,"CXCL14","Down"
"VWA5A",-2.03612593373812,4.0335528486799,-8.63094407879893,9.21802688239115e-12,7.60316513595744e-10,16.6122316501406,"VWA5A","Down"
"PLIN2",2.46537086426765,5.11079390092894,8.61926499513643,9.62327679451373e-12,7.88872543118359e-10,16.5700846267851,"PLIN2","Up"
"CADM3",-2.3065050390812,1.35479750246695,-8.60616881111066,1.00990515391442e-11,8.2282638211003e-10,16.5228110113051,"CADM3","Down"
"SEC14L2",2.30088166875903,1.54615948703504,8.59643158822681,1.0468069766137e-11,8.47723322515896e-10,16.4876537261142,"SEC14L2","Up"
"SCNN1B",-3.96861786722882,2.98302648884544,-8.58692013754626,1.08416223235447e-11,8.69576807951854e-10,16.4533045783429,"SCNN1B","Down"
"TMEM236",-2.34551988958792,1.80418812575207,-8.58464192334837,1.0933069237292e-11,8.69576807951854e-10,16.4450761280478,"TMEM236","Down"
"ADTRP",-4.11429232701052,3.68271957925969,-8.58463963492151,1.09331614830049e-11,8.69576807951854e-10,16.445067862512,"ADTRP","Down"
"ZNF575",-1.44270541321564,1.63839965645742,-8.57696657091631,1.12469030917895e-11,8.89237391198174e-10,16.4173513871656,"ZNF575","Down"
"SST",-3.61201954181897,2.02182595214599,-8.56104728439333,1.19270024587275e-11,9.37462393255982e-10,16.359833817911,"SST","Down"
"CD79A",-2.90869233753212,3.26579969319663,-8.54129736861042,1.28285256855657e-11,1.00242549830719e-09,16.2884493439133,"CD79A","Down"
"MFAP5",-2.70695154410488,1.98599016772069,-8.53622345467677,1.30709981773079e-11,1.01543417235575e-09,16.2701053791185,"MFAP5","Down"
"HHLA2",-3.48892519107814,3.94592253061413,-8.53065634907912,1.33423446597355e-11,1.03052259736061e-09,16.249976150443,"HHLA2","Down"
"PKIB",-3.53093584096652,3.52030358537071,-8.52273242736478,1.37383622212746e-11,1.05501147126823e-09,16.2213213137519,"PKIB","Down"
"PCDH18",-1.42441133404122,1.92926565724054,-8.52075755561855,1.38388876724525e-11,1.05665838331035e-09,16.2141789722138,"PCDH18","Down"
"BGN",3.50025782827347,5.06398456755293,8.51417124190622,1.41795229188733e-11,1.07651582523855e-09,16.190356763498,"BGN","Up"
"PDZD3",-2.34465837910916,2.598075248189,-8.50925570424018,1.44392303894241e-11,1.09003952804228e-09,16.1725755490869,"PDZD3","Down"
"PYY",-4.85318757654577,2.72957583691038,-8.49969142305895,1.49583355383394e-11,1.1228835924904e-09,16.1379731358628,"PYY","Down"
"IL1RAP",1.7143685922439,1.83821480877253,8.49304600171416,1.53300270111842e-11,1.14435654147175e-09,16.113926875505,"IL1RAP","Up"
"CA2",-4.88777062863843,6.11739318119571,-8.48370990824786,1.58679532524315e-11,1.1779310631055e-09,16.0801390820134,"CA2","Down"
"SLC22A18AS",-2.13759600469131,2.69153137969625,-8.47976633370425,1.61008369001225e-11,1.18861537380904e-09,16.065865193146,"SLC22A18AS","Down"
"SLC26A2",-4.56814264032731,5.23645065243224,-8.47713683130287,1.62580257081818e-11,1.19362494237761e-09,16.0563470056449,"SLC26A2","Down"
"FOXF1",-1.92799100283046,2.69853412852388,-8.46390045083932,1.70730240496168e-11,1.23877462879359e-09,16.0084268445567,"FOXF1","Down"
"PDCD4",-1.95350219266774,5.96275916721149,-8.4626767945935,1.71504110632023e-11,1.23877462879359e-09,16.003996163106,"PDCD4","Down"
"AJUBA",2.10895782063744,2.14175159180837,8.46266556216959,1.71511230599322e-11,1.23877462879359e-09,16.0039554916363,"AJUBA","Up"
"LPHN3",-0.997613946711036,0.714201442339787,-8.45077102788888,1.79220137869379e-11,1.28749434527454e-09,15.9608815475238,"LPHN3","NS"
"GRAMD3",-1.38933797387873,3.18132191142307,-8.44299497436084,1.84447182651742e-11,1.31103953970234e-09,15.9327165281164,"GRAMD3","Down"
"B3GALT5",-3.2486518153947,2.52080234341055,-8.44297620040214,1.84459986127855e-11,1.31103953970234e-09,15.9326485233005,"B3GALT5","Down"
"PHLPP2",-1.78555286461872,2.44376823991226,-8.43370972979493,1.90889844740044e-11,1.34956090233675e-09,15.8990796061664,"PHLPP2","Down"
"LGALS9C",-3.29132131209786,3.18537587101949,-8.42654984453086,1.9601187790036e-11,1.37333062487898e-09,15.8731379265048,"LGALS9C","Down"
"NR0B2",2.10118768204257,1.41520266777278,8.42614229571504,1.96307550779738e-11,1.37333062487898e-09,15.8716611888069,"NR0B2","Up"
