"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0048020","CCR chemokine receptor binding","7/443","51/18737",0.137254901960784,5.80529367503209,5.34727863803947,0.000185640354643405,0.00499217803359134,0.00397383246544456,"CCL23/CCL5/CCL15/DEFB1/CXCL13/CCL14/CCL19",7
"MF","GO:0070700","BMP receptor binding","4/443","13/18737",0.307692307692308,13.0140649418302,6.74292454306691,0.000186043901872969,0.00499217803359134,0.00397383246544456,"BMP3/RSPO2/BMP5/BMP2",4
"MF","GO:0008514","organic anion transmembrane transporter activity","17/443","268/18737",0.0634328358208955,2.68293689565715,4.31816768160435,0.000231657491287661,0.00596749697557016,0.00475019782135121,"BEST4/ABCG2/SLC36A1/SLC4A4/SLC26A2/SLC26A3/FABP1/CEACAM1/FABP2/SLC1A1/CD36/BEST2/SLC16A9/ABCB1/SLC6A8/SLC44A4/FABP4",17
"MF","GO:0016298","lipase activity","11/443","129/18737",0.0852713178294574,3.606611020701,4.62282228481452,0.000248389812853366,0.00609682104184953,0.00485314130006656,"PLCD1/PRDX6/PLCL2/ABHD3/PLCE1/PLCD3/MGLL/CCL5/GDPD3/LIPH/PLA2G10",11
"MF","GO:0005344","oxygen carrier activity","4/443","14/18737",0.285714285714286,12.0844888745566,6.45621427322259,0.000255612062313567,0.00609682104184953,0.00485314130006656,"HBA2/HBA1/HBB/MB",4
"MF","GO:0004435","phosphatidylinositol phospholipase C activity","5/443","26/18737",0.192307692307692,8.13379058864386,5.66427715973841,0.000315149700483277,0.00688430608656104,0.00547998866321547,"PLCD1/PLCL2/PLCE1/PLCD3/CCL5",5
"MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","8/443","73/18737",0.10958904109589,4.63514641763815,4.84247001236658,0.000321178881557473,0.00688430608656104,0.00547998866321547,"ABCG2/FABP1/CEACAM1/FABP2/CD36/SLC16A9/SLC6A8/FABP4",8
"MF","GO:0005319","lipid transporter activity","13/443","178/18737",0.0730337078651685,3.08901260557486,4.35772420174392,0.000327177483430048,0.00688430608656104,0.00547998866321547,"ABCG2/GLTP/ABCA8/ABCA5/FABP1/CEACAM1/ATP8B1/FABP2/TMEM30B/CD36/ATP8A1/ABCB1/FABP4",13
"MF","GO:0004953","icosanoid receptor activity","4/443","15/18737",0.266666666666667,11.2788562829195,6.19726785717458,0.000342077321071356,0.00688430608656104,0.00547998866321547,"PTGDR2/HPGD/PTGER4/PTGDR",4
"MF","GO:0048531","beta-1,3-galactosyltransferase activity","4/443","15/18737",0.266666666666667,11.2788562829195,6.19726785717458,0.000342077321071356,0.00688430608656104,0.00547998866321547,"B3GALT1/B3GALT5/B3GNT7/B3GNT6",4
"MF","GO:0004601","peroxidase activity","7/443","57/18737",0.12280701754386,5.19421013029187,4.93497709570758,0.000375370832767349,0.00732541867582342,0.00583111947552469,"PRDX6/GSTM2/HBA2/HBA1/HBB/GPX3/MB",7
"MF","GO:0005324","long-chain fatty acid transmembrane transporter activity","4/443","16/18737",0.25,10.573927765237,5.96172007902377,0.000447624560006073,0.00823629190411174,0.00655618528490098,"FABP1/FABP2/CD36/FABP4",4
"MF","GO:0140327","flippase activity","4/443","16/18737",0.25,10.573927765237,5.96172007902377,0.000447624560006073,0.00823629190411174,0.00655618528490098,"ATP8B1/TMEM30B/ATP8A1/ABCB1",4
"MF","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","7/443","59/18737",0.11864406779661,5.01813521062096,4.81029079678585,0.000465136610387574,0.00824703671915122,0.00656473828412331,"PRDX6/GSTM2/HBA2/HBA1/HBB/GPX3/MB",7
"MF","GO:0046943","carboxylic acid transmembrane transporter activity","13/443","185/18737",0.0702702702702703,2.97213104752608,4.19480938805565,0.000473820432622042,0.00824703671915122,0.00656473828412331,"ABCG2/SLC36A1/SLC26A2/SLC26A3/FABP1/CEACAM1/FABP2/SLC1A1/CD36/SLC16A9/ABCB1/SLC6A8/FABP4",13
"MF","GO:0005342","organic acid transmembrane transporter activity","13/443","186/18737",0.0698924731182796,2.95615184834583,4.17216368228601,0.000498738076611308,0.00845229792993901,0.00672812862353759,"ABCG2/SLC36A1/SLC26A2/SLC26A3/FABP1/CEACAM1/FABP2/SLC1A1/CD36/SLC16A9/ABCB1/SLC6A8/FABP4",13
"MF","GO:0004629","phospholipase C activity","5/443","29/18737",0.172413793103448,7.29236397602553,5.27697599990118,0.000536721708874323,0.008862789243976,0.00705488454039933,"PLCD1/PLCL2/PLCE1/PLCD3/CCL5",5
"MF","GO:0005125","cytokine activity","15/443","238/18737",0.0630252100840336,2.66569607526984,4.02435310293757,0.000569035124411522,0.00916146550302551,0.00729263435758977,"BMP3/GREM2/CCL23/BMP5/SECTM1/CXCL12/BMP2/CCL5/CCL15/CCL28/CXCL14/FAM3D/CXCL13/CCL14/CCL19",15
"MF","GO:0005253","monoatomic anion channel activity","9/443","102/18737",0.0882352941176471,3.73197450537777,4.30524622054241,0.00069956499640335,0.0108581712956298,0.00864323213627284,"BEST4/CLCA4/CLIC5/ANO7/FXYD1/SLC1A1/CLCA1/BEST2/FXYD3",9
"MF","GO:0005254","chloride channel activity","8/443","82/18737",0.0975609756097561,4.12641083521445,4.41510779423865,0.000708141606236727,0.0108581712956298,0.00864323213627284,"BEST4/CLCA4/CLIC5/ANO7/FXYD1/CLCA1/BEST2/FXYD3",8
"MF","GO:0015106","bicarbonate transmembrane transporter activity","5/443","32/18737",0.15625,6.60870485327314,4.94133939370545,0.000858665785571517,0.0123482778884244,0.00982937452053395,"BEST4/SLC4A4/SLC26A2/SLC26A3/BEST2",5
"MF","GO:0004197","cysteine-type endopeptidase activity","8/443","85/18737",0.0941176470588235,3.98077280573629,4.28609309183253,0.000899237093618343,0.0123482778884244,0.00982937452053395,"USP2/CASP7/SFRP1/CAPN5/CAPN13/CTSW/CASP5/CAPN9",8
"MF","GO:0005229","intracellularly calcium-gated chloride channel activity","4/443","19/18737",0.210526315789474,8.90436022335749,5.36413584428477,0.000901194193720412,0.0123482778884244,0.00982937452053395,"BEST4/CLCA4/ANO7/CLCA1",4
"MF","GO:0015245","fatty acid transmembrane transporter activity","4/443","19/18737",0.210526315789474,8.90436022335749,5.36413584428477,0.000901194193720412,0.0123482778884244,0.00982937452053395,"FABP1/FABP2/CD36/FABP4",4
"MF","GO:0141147","intracellularly calcium-gated channel activity","4/443","19/18737",0.210526315789474,8.90436022335749,5.36413584428477,0.000901194193720412,0.0123482778884244,0.00982937452053395,"BEST4/CLCA4/ANO7/CLCA1",4
